"","quantity","estimator","value"
"1","mean","PM",0.0156798733282483
"2","mean","CB",0.0156798733282483
"3","mean","GR",0.0156014264015253
"4","mean","ML",0.0217779444666964
"5","var","PM",0.101647906043431
"6","var","CB",0.819580900140642
"7","var","GR",0.771521952191885
"8","var","ML",16.023581083095
"9","var","true",1.00562006297145
"10","SSEL","PM",1.07166224462805
"11","SSEL","CB",1.36317796032592
"12","SSEL","GR",1.35462591177695
"13","SSEL","ML",14.9514159989094
"14","WSSEL","PM",53.5831122314025
"15","WSSEL","CB",68.1588980162959
"16","WSSEL","GR",67.7312955888477
"17","WSSEL","ML",747.570799945471
"18","ISEL","PM",0.221701565582652
"19","ISEL","CB",0.0861361633083509
"20","ISEL","GR",0.0906113317085794
"21","ISEL","ML",0.385890572742774
"22","SELrank","PM",0.112266359092657
"23","SELrank","CB",0.112266359092657
"24","SELrank","GR",0.112987158785083
"25","SELrank","ML",0.116964244521338
