"","var_true_theta"
"1",1.17388539956251
"2",1.35810279099597
"3",1.00756889153355
"4",0.967458453387324
"5",1.03024273735952
"6",1.01907608671201
"7",0.786021836145271
"8",0.915641823078913
"9",0.881492061846038
"10",0.844056154613097
"11",1.36838295498993
"12",0.981553361947512
"13",0.983613477156453
"14",1.00217517847721
"15",0.938922119182412
"16",0.99745741038104
"17",0.838009574779748
"18",1.12258376621532
"19",0.967901529063782
"20",0.742967135800393
"21",1.19584926787174
"22",1.3263820769562
"23",0.854208905974273
"24",1.08658275979775
"25",1.0730249686245
"26",1.29695963556773
"27",1.211913504046
"28",1.23463164201552
"29",1.09610314418815
"30",1.02556143470872
"31",1.38382435450868
"32",0.973515405667706
"33",1.07494342007488
"34",0.752756514723068
"35",1.15302080226658
"36",0.832121613928563
"37",1.02393259420731
"38",0.805516004698685
"39",1.05171099992972
"40",1.21720421714003
"41",0.784484358663682
"42",0.988154253293095
"43",0.970656643655815
"44",1.08371813735714
"45",0.767322514502633
"46",0.963471053223169
"47",0.952216063322454
"48",1.00203233090477
"49",1.11948775115674
"50",1.38287967867021
"51",0.984369473985306
"52",0.700662321044373
"53",1.15866463629332
"54",0.888044848919724
"55",0.754034862884348
"56",0.838510145482069
"57",1.32659058555032
"58",0.830371331662384
"59",1.05572339754465
"60",1.14948740036385
"61",0.736421756111918
"62",1.16707220516911
"63",0.938654308427108
"64",0.920234498325697
"65",1.07256399928738
"66",0.767861149590233
"67",0.850054590660894
"68",1.02196490818788
"69",1.07980238959007
"70",0.78765798997654
"71",1.06561216463363
"72",0.981272564006295
"73",1.47280492090213
"74",0.754805199046741
"75",0.895589270365781
"76",0.953374687465897
"77",1.0954853356037
"78",0.874737186149749
"79",1.02685240902181
"80",1.07858926886267
"81",0.859765752147732
"82",0.897500137723418
"83",0.95658169983327
"84",1.16297057155595
"85",1.3233495365729
"86",0.876451627218574
"87",0.69577149862449
"88",1.10262296070527
"89",1.00502196693183
"90",1.00978807233569
"91",0.91743772921605
"92",1.23352342785693
"93",1.38683984239208
"94",1.10041233748003
"95",1.32969190333356
"96",1.32335388727274
"97",1.01129433343628
"98",1.33142043176549
"99",1.26699351660133
"100",1.06155121445191
