"","quantity","estimator","value"
"1","mean","PM",0.0251575151909872
"2","mean","CB",0.0251575151909872
"3","mean","GR",0.0249755231336653
"4","mean","ML",0.027417076012517
"5","var","PM",0.900471222764511
"6","var","CB",1.02180149076596
"7","var","GR",1.00114591735639
"8","var","ML",1.17367020750844
"9","var","true",1.03136364826542
"10","SSEL","PM",0.128604993706589
"11","SSEL","CB",0.131612712294622
"12","SSEL","GR",0.141954810837534
"13","SSEL","ML",0.156746757595562
"14","WSSEL","PM",3.21512484266472
"15","WSSEL","CB",3.29031780736555
"16","WSSEL","GR",3.54887027093834
"17","WSSEL","ML",3.91866893988905
"18","ISEL","PM",0.0130041232879416
"19","ISEL","CB",0.0123879211772036
"20","ISEL","GR",0.00944837930758606
"21","ISEL","ML",0.0125558045798956
"22","SELrank","PM",0.0158378698224852
"23","SELrank","CB",0.0158378698224852
"24","SELrank","GR",0.0158923076923077
"25","SELrank","ML",0.0164958579881657
