"","quantity","estimator","value"
"1","mean","PM",-0.0125800924239469
"2","mean","CB",-0.0125800924239469
"3","mean","GR",-0.0125393394417689
"4","mean","ML",-0.0111350342340324
"5","var","PM",0.492179587307368
"6","var","CB",1.00721405142569
"7","var","GR",0.961977937214662
"8","var","ML",1.97764594043005
"9","var","true",1.02130366762642
"10","SSEL","PM",0.563599014512027
"11","SSEL","CB",0.635420150930002
"12","SSEL","GR",0.636194588417399
"13","SSEL","ML",1.00859093243344
"14","WSSEL","PM",14.0899753628007
"15","WSSEL","CB",15.88550377325
"16","WSSEL","GR",15.904864710435
"17","WSSEL","ML",25.214773310836
"18","ISEL","PM",0.0583016960066967
"19","ISEL","CB",0.0352476368265737
"20","ISEL","GR",0.0262618096202484
"21","ISEL","ML",0.0456072892074838
"22","SELrank","PM",0.0538828402366864
"23","SELrank","CB",0.0538828402366864
"24","SELrank","GR",0.0540437869822485
"25","SELrank","ML",0.0535786982248521
