"","quantity","estimator","value"
"1","mean","PM",-0.0629759234712975
"2","mean","CB",-0.0629759234712975
"3","mean","GR",-0.0629993124336325
"4","mean","ML",-0.063026230250946
"5","var","PM",0.24133521589381
"6","var","CB",1.64137278051736
"7","var","GR",1.47460049598336
"8","var","ML",10.8041647891114
"9","var","true",0.928700540026877
"10","SSEL","PM",1.30747905761301
"11","SSEL","CB",2.17402284064777
"12","SSEL","GR",2.11420718429283
"13","SSEL","ML",9.88056630437381
"14","WSSEL","PM",32.6869764403253
"15","WSSEL","CB",54.3505710161943
"16","WSSEL","GR",52.8551796073207
"17","WSSEL","ML",247.014157609345
"18","ISEL","PM",0.288205045851354
"19","ISEL","CB",0.165084700186487
"20","ISEL","GR",0.154053986312833
"21","ISEL","ML",0.442564838331535
"22","SELrank","PM",0.114318343195266
"23","SELrank","CB",0.114318343195266
"24","SELrank","GR",0.114952662721894
"25","SELrank","ML",0.114252071005917
