"","quantity","estimator","value"
"1","mean","PM",-0.0140107803949601
"2","mean","CB",-0.0140107803949601
"3","mean","GR",-0.013846015856591
"4","mean","ML",-0.00249316871544576
"5","var","PM",0.491564633732569
"6","var","CB",1.00120260137877
"7","var","GR",0.981596402465934
"8","var","ML",3.13753016592642
"9","var","true",0.98452119252013
"10","SSEL","PM",0.509220310421892
"11","SSEL","CB",0.588007275605506
"12","SSEL","GR",0.610640797490485
"13","SSEL","ML",2.12562010368726
"14","WSSEL","PM",25.4610155210946
"15","WSSEL","CB",29.4003637802753
"16","WSSEL","GR",30.5320398745243
"17","WSSEL","ML",106.281005184363
"18","ISEL","PM",0.0437796177666022
"19","ISEL","CB",0.0226044619393913
"20","ISEL","GR",0.0197155812976786
"21","ISEL","ML",0.0601348923184936
"22","SELrank","PM",0.0531558631295656
"23","SELrank","CB",0.0531558631295656
"24","SELrank","GR",0.0529342560553633
"25","SELrank","ML",0.0656482891195694
