"","quantity","estimator","value"
"1","mean","PM",-0.00154767106700082
"2","mean","CB",-0.00154767106700082
"3","mean","GR",-0.00108221351632706
"4","mean","ML",-0.00336676318808993
"5","var","PM",0.556966144752947
"6","var","CB",1.11585148136106
"7","var","GR",1.03957556688643
"8","var","ML",3.41270033482519
"9","var","true",0.993129742887088
"10","SSEL","PM",0.521552571707879
"11","SSEL","CB",0.620922204244398
"12","SSEL","GR",0.642447058348078
"13","SSEL","ML",2.36359953925875
"14","WSSEL","PM",13.038814292697
"15","WSSEL","CB",15.52305510611
"16","WSSEL","GR",16.061176458702
"17","WSSEL","ML",59.0899884814687
"18","ISEL","PM",0.0570137162651322
"19","ISEL","CB",0.0384195799933304
"20","ISEL","GR",0.03512033500833
"21","ISEL","ML",0.0877985468540017
"22","SELrank","PM",0.0590284023668639
"23","SELrank","CB",0.0590284023668639
"24","SELrank","GR",0.0585301775147929
"25","SELrank","ML",0.0699112426035503
