"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,0
"[-4.08,-3.84)",0,0,0,0
"[-3.84,-3.6)",0,0,0,0
"[-3.6,-3.36)",0,0,0,0
"[-3.36,-3.12)",0,0,0,6e-04
"[-3.12,-2.88)",0,0,0,6e-04
"[-2.88,-2.64)",0,0,0,0.001
"[-2.64,-2.4)",0,0,0,0.0022
"[-2.4,-2.16)",0,0.001,0.0012,0.0044
"[-2.16,-1.92)",0.0012,0.0022,0.0072,0.0046
"[-1.92,-1.68)",0.0056,0.0138,0.013,0.0186
"[-1.68,-1.44)",0.0206,0.0262,0.0262,0.0298
"[-1.44,-1.2)",0.0402,0.0466,0.045,0.052
"[-1.2,-0.96)",0.0646,0.0686,0.0666,0.0728
"[-0.96,-0.72)",0.0916,0.0908,0.087,0.0858
"[-0.72,-0.48)",0.1084,0.1024,0.0972,0.0984
"[-0.48,-0.24)",0.113,0.1012,0.0994,0.0926
"[-0.24,0)",0.1016,0.0938,0.0952,0.0838
"[0,0.24)",0.0944,0.0878,0.0906,0.0754
"[0.24,0.48)",0.0852,0.0782,0.0794,0.0718
"[0.48,0.72)",0.0738,0.0704,0.0694,0.0676
"[0.72,0.96)",0.053,0.055,0.0572,0.0574
"[0.96,1.2)",0.04,0.0404,0.0452,0.042
"[1.2,1.44)",0.0314,0.0318,0.0346,0.0328
"[1.44,1.68)",0.026,0.027,0.0264,0.0268
"[1.68,1.92)",0.0164,0.021,0.0196,0.0208
"[1.92,2.16)",0.011,0.013,0.0138,0.0164
"[2.16,2.4)",0.0088,0.0098,0.0088,0.0146
"[2.4,2.64)",0.0048,0.0064,0.007,0.0086
"[2.64,2.88)",0.0032,0.0048,0.0046,0.0066
"[2.88,3.12)",0.0024,0.0026,0.002,0.0038
"[3.12,3.36)",0.001,0.0022,0.0016,0.0038
"[3.36,3.6)",0.0012,0.0012,0.0012,0.0024
"[3.6,3.84)",4e-04,0.001,4e-04,6e-04
"[3.84,4.08)",0,6e-04,0,4e-04
"[4.08,4.32)",2e-04,0,2e-04,6e-04
"[4.32,4.56)",0,2e-04,0,0
"[4.56,4.8)",0,0,0,2e-04
"[4.8,5.04)",0,0,0,0
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,2e-04
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
