"","quantity","estimator","value"
"1","mean","PM",0.00382157808841814
"2","mean","CB",0.00382157808841814
"3","mean","GR",0.00398396109165189
"4","mean","ML",0.00487275039786721
"5","var","PM",0.826280770836663
"6","var","CB",0.977144985319856
"7","var","GR",0.96402554533792
"8","var","ML",1.19390734452065
"9","var","true",0.989030730186198
"10","SSEL","PM",0.144720538090265
"11","SSEL","CB",0.148908043718906
"12","SSEL","GR",0.159571979887132
"13","SSEL","ML",0.208533226834564
"14","WSSEL","PM",7.23602690451323
"15","WSSEL","CB",7.4454021859453
"16","WSSEL","GR",7.97859899435662
"17","WSSEL","ML",10.4266613417282
"18","ISEL","PM",0.00747927334359727
"19","ISEL","CB",0.00617944395352967
"20","ISEL","GR",0.00502215374242906
"21","ISEL","ML",0.00771390708098089
"22","SELrank","PM",0.0154535947712418
"23","SELrank","CB",0.0154535947712418
"24","SELrank","GR",0.0152845828527489
"25","SELrank","ML",0.0169859284890427
