"","Est.","S.E.","t.value","p","Est.1","S.E.1","t.value1","p1","Est.2","S.E.2","t.value2","p2","Est.3","S.E.3","t.value3","p3","Est.4","S.E.4","t.value4","p4","Est.5","S.E.5","t.value5","p5"
"1",105.587289685067,1.02278889417211,103.234685365384,0,109.567970375976,0.988309103888834,110.864070709097,0,113.115222609894,1.10698325600448,102.183318488637,0,111.436754035642,1.02803148360568,108.398191896607,0,109.239726413599,0.999243634776631,109.322414085748,0,110.776312796119,1.09973915556434,100.729625053018,0
"2",9.83817068959284,0.959871458050343,10.2494668500466,1.33580984176989e-24,2.91532513793183,0.944738858147591,3.08585289235175,0.00203197790399694,6.85012689619119,1.05570191739705,6.48869418848924,8.82543270384017e-11,1.15867703069303,0.948801405689861,1.22120079475491,0.222021876441009,1.78154134651642,0.932259216878297,1.91099354585303,0.0560171885852681,3.85014357919363,0.997078484486344,3.86142479162718,0.000113020273237505
"3",11.4461619199347,0.812120761717752,14.0941624195452,6.20763374463607e-45,7.93123601140488,0.789599089141298,10.0446367282797,1.07930030232263e-23,8.71521177545485,0.892516330356267,9.76476449677507,1.75453242902099e-22,4.05555713787265,0.830489701768828,4.88333224269353,1.04971605147971e-06,7.78290897558273,0.802225053761368,9.7016528455341,3.25573973374513e-22,6.0442533902219,0.890616557510093,6.78659445443041,1.17457073923216e-11
"4",-57.3693861800664,0.950540342622273,-60.3544990229457,0,-52.179124022459,0.936147288292841,-55.7381564578506,0,-48.3020770147929,1.05730482887881,-45.6841543663555,0,-56.2810299144824,0.957381069026495,-58.786445371968,0,-54.9824078432029,0.939793769260587,-58.5047588541282,0,-54.4587821653022,1.02093873928943,-53.341870642704,0
"5",-94.1650867575301,0.802106343228415,-117.397259792914,0,-94.4750627147367,0.788664939254311,-119.791128034757,0,-93.1932206298099,0.877783226240213,-106.168832855217,0,-96.8613331694069,0.816842285077007,-118.580214245735,0,-94.7501322344572,0.796399943435173,-118.973052441169,0,-92.0160513161938,0.874594323353248,-105.20998005498,0
"6",-5.47568767366811,0.917068061237398,-5.97086291095972,2.39285472762594e-09,-5.56584177835776,0.929555898845436,-5.98763537004162,2.15908739642061e-09,-4.93445309905914,1.01376170257745,-4.86746844600015,1.13747148014613e-06,-4.42339611443144,0.934270719330682,-4.73459782363766,2.2072950756998e-06,-4.56837279379946,0.880037687695977,-5.19111040091919,2.10728687655088e-07,-2.21843286859759,0.987172626341347,-2.24725930339006,0.0246324137371571
"7",-9.4407024655502,0.941006781111535,-10.0325551898772,1.21928968239282e-23,-7.27771316640444,0.895102303002131,-8.13059372319268,4.47447891011527e-16,-3.91515790456737,1.01614289316887,-3.85295998317503,0.000116998834666057,-11.5254721194979,0.95612047474708,-12.0544140868302,2.29026325887668e-33,-8.42397041013011,0.939199626421537,-8.96930766702542,3.19451258441307e-19,-7.17869037415786,0.982824808154467,-7.3041403865638,2.87655589541543e-13
"8",-0.454763498924075,0.934318038788989,-0.486733082359744,0.62645189691071,-0.100461644525663,0.913251433546202,-0.11000436553991,0.912406823040563,0.0531346977327623,1.02086315133591,0.0520487958285397,0.958490241356517,0.197048972974696,0.947249356967536,0.208022282121696,0.835213316298116,0.160125858679362,0.917686778518403,0.174488575435165,0.861482965209091,0.67553967459011,0.98947466766492,0.682725588300637,0.494786779515394
"9",-0.381756976163534,0.931628227887696,-0.409773947091643,0.681975399087129,-0.156117023524753,0.911052170687425,-0.171359037986767,0.863942891106544,-0.0748808897643115,1.02278389332444,-0.0732128167573308,0.941637371312054,0.0404148783714745,0.94261826928371,0.0428751273855381,0.965801428994848,0.111561917295458,0.908211456369265,0.12283694123552,0.902237238870964,0.0389338339856973,0.987336500012622,0.0394331962661155,0.968545338316403
"10",-2.79117748805292e-12,0.934608169956046,-2.98646810265331e-12,0.999999999997617,-3.45777640384239e-12,0.913771950319892,-3.78406932126981e-12,0.999999999996981,-1.68624675691638e-12,1.01822560035456,-1.6560639963572e-12,0.999999999998679,-1.90153287325019e-12,0.944370195133549,-2.01354604693055e-12,0.999999999998394,-4.57491457813506e-12,0.912769983604635,-5.01212206833116e-12,0.999999999996001,-4.26102616351632e-12,0.988769767182247,-4.30942197561239e-12,0.999999999996562
