"","quantity","estimator","value"
"1","mean","PM",0.108873858549031
"2","mean","CB",0.108873858549031
"3","mean","GR",0.108966609265398
"4","mean","ML",0.123017924200892
"5","var","PM",0.170506015167526
"6","var","CB",1.15625745374973
"7","var","GR",0.987904410865458
"8","var","ML",23.7068935869275
"9","var","true",0.992107058008172
"10","SSEL","PM",1.14297432133666
"11","SSEL","CB",1.5731725331736
"12","SSEL","GR",1.49929649586943
"13","SSEL","ML",22.4354069332056
"14","WSSEL","PM",28.5743580334166
"15","WSSEL","CB",39.3293133293401
"16","WSSEL","GR",37.4824123967357
"17","WSSEL","ML",560.88517333014
"18","ISEL","PM",0.229613895395823
"19","ISEL","CB",0.115835542182555
"20","ISEL","GR",0.112611338295063
"21","ISEL","ML",0.463173480709603
"22","SELrank","PM",0.10525798816568
"23","SELrank","CB",0.10525798816568
"24","SELrank","GR",0.104732544378698
"25","SELrank","ML",0.114250887573964
