"","quantity","estimator","value"
"1","mean","PM",-0.06283306121234
"2","mean","CB",-0.06283306121234
"3","mean","GR",-0.0631386979539098
"4","mean","ML",-0.0444254347639986
"5","var","PM",0.447204806655236
"6","var","CB",2.87933856153136
"7","var","GR",2.69976838726274
"8","var","ML",11.4514610132974
"9","var","true",0.996769096889072
"10","SSEL","PM",1.95944968911011
"11","SSEL","CB",3.70268608377002
"12","SSEL","GR",3.59002784616114
"13","SSEL","ML",10.6087413107032
"14","WSSEL","PM",48.9862422277529
"15","WSSEL","CB",92.5671520942506
"16","WSSEL","GR",89.7506961540285
"17","WSSEL","ML",265.21853276758
"18","ISEL","PM",0.359290329348958
"19","ISEL","CB",0.267530185299118
"20","ISEL","GR",0.25101065014381
"21","ISEL","ML",0.439526770892524
"22","SELrank","PM",0.115007100591716
"23","SELrank","CB",0.115007100591716
"24","SELrank","GR",0.114869822485207
"25","SELrank","ML",0.114007100591716
