"","WSEL_PM","WSEL_CB","WSEL_GR","WSEL_ML"
"1",0.0953251945206127,0.0954304481831412,0.0931094683797807,0.101031667117739
"2",0.101715262390447,0.103836013904186,0.113586691661522,0.110889633321338
"3",0.0782005950221938,0.0841110259528979,0.0872664652585354,0.0992602542857594
"4",0.102491486512698,0.104986858902785,0.112313310558472,0.111007649503581
"5",0.0873558292200688,0.0939788160309742,0.0989564029632863,0.110036619384223
"6",0.080036427498986,0.0844013431071224,0.0882018166000286,0.0958020693883812
"7",0.0814747676633806,0.0853054870892899,0.0849015271709311,0.0955759841664977
"8",0.0975502688394229,0.101027152962308,0.106096909798277,0.110120151094096
"9",0.1075134302104,0.108196746747943,0.113433779890538,0.120350994060611
"10",0.0820366625623564,0.0825165831885857,0.0847447220380779,0.0893135004741647
"11",0.0906973169054563,0.0923617318232525,0.100891423876695,0.100899290753074
"12",0.122771847372898,0.126238570621811,0.135623951398307,0.138563241985648
"13",0.089187625488475,0.0908977962120869,0.0932537591470816,0.100477631915918
"14",0.0785950978287116,0.0776597809554845,0.078127013985031,0.0824296442160108
"15",0.106465086953603,0.109306345792463,0.109705204494007,0.114546975513944
"16",0.0825815248596622,0.0847460160221564,0.0812859519096134,0.0922638827593429
"17",0.0752782784705427,0.0762064632067266,0.0812868503468766,0.0842285551525671
"18",0.096565748549206,0.103232861235082,0.10468257351604,0.1166881310315
"19",0.0769472546158386,0.0781300227703755,0.0812798761949731,0.085007395317306
"20",0.0995318990554253,0.106875097320545,0.108255996572709,0.117963952491312
"21",0.0921260974419686,0.0947300507236158,0.0993759154898058,0.103416167363041
"22",0.0717924941862141,0.074165481009392,0.0767481140212862,0.0854518208150239
"23",0.07665572903209,0.080643267687296,0.0834054129338206,0.0937743771598388
"24",0.101928236822675,0.104234206069234,0.111738735767036,0.113701657784955
"25",0.103822093064932,0.0995468301680347,0.101043177101353,0.0990454037904592
"26",0.0833221402311664,0.08469542680039,0.0805367349808838,0.0864615003390194
"27",0.0920119043653555,0.0977369264142298,0.106527932990124,0.111436752848808
"28",0.0769722142072368,0.0850767599161053,0.0868310599741822,0.10359278430586
"29",0.111518760748019,0.109762092495491,0.108912246036352,0.110486312252129
"30",0.0790772177299727,0.0834214599249257,0.0849711758664373,0.09118513742446
"31",0.0938679452922998,0.0964856025088698,0.109875301348071,0.107925722331664
"32",0.105765876677132,0.10764420277463,0.114595419631935,0.118247068437164
"33",0.0720424286165671,0.0789128448747048,0.0772004357267583,0.0859847917729889
"34",0.0929471332086785,0.0911922375957027,0.0976061848450694,0.09848538983272
"35",0.0774037863569181,0.077056448096471,0.0815370917220045,0.0834942102575001
"36",0.0939984409563591,0.0951399508297556,0.10147075265564,0.101669200796881
"37",0.0741240602605353,0.0808668974474641,0.0796993779959312,0.0921394269536595
"38",0.0882780511365179,0.0924025191389236,0.105906253301321,0.10470971773884
"39",0.0815888030879209,0.08104667181715,0.0839452897428061,0.0836783798134512
"40",0.0904977089253366,0.0968359126361503,0.106964972630252,0.107149293772511
"41",0.116002139568756,0.123192914008939,0.122708899793114,0.131219429097653
"42",0.107198610523235,0.104205324528232,0.109013224610394,0.108999072691039
"43",0.0854148807375747,0.0856296893603399,0.091943591504113,0.0911917829378863
"44",0.089988309364058,0.0939592298643164,0.09957514768273,0.104097372567294
"45",0.076696853118681,0.076260324115185,0.0776730469244723,0.0857398301016083
"46",0.0761508697896167,0.0781574172475645,0.0822906396045994,0.0862739343545977
"47",0.106948218670223,0.103560785997221,0.108393564361003,0.10716410521053
"48",0.0698605953771957,0.0735938544976043,0.0809324367162794,0.0853846350940203
"49",0.0987890010692997,0.101805867779888,0.0991425897184694,0.110629865423067
"50",0.085572968017436,0.0886957661564331,0.0932213912846232,0.0984356593354883
"51",0.108361137508662,0.111085835395435,0.112128879647966,0.116161014259739
"52",0.0880818189816646,0.0890358842772332,0.0903645221908123,0.0988102318200814
"53",0.0737255834395085,0.0755649683403344,0.0740542595238383,0.0824506257449313
"54",0.0803740045324545,0.0815460323751426,0.0852578494708918,0.0906106476263467
"55",0.080291503297381,0.0842398757596934,0.0900313984260795,0.0970316258668524
"56",0.0986470758741133,0.10190984409168,0.111899021887967,0.107335589289826
"57",0.0904593388485309,0.0893913128088467,0.0922696338761267,0.0931060093777344
"58",0.0978209383258989,0.100320617422312,0.104029632973615,0.106924939486752
"59",0.0992290318800075,0.104847907105765,0.114432122552896,0.117668899178956
"60",0.0831060177065393,0.0872933918260258,0.0899900894295988,0.101526672310586
"61",0.1213092883506,0.117146095965359,0.126355212063306,0.124611751177833
"62",0.105004951792258,0.105199037767424,0.105061039504885,0.111279989690672
"63",0.0963824586763242,0.102610781308799,0.10850404441271,0.112880058511009
"64",0.0871914594593406,0.0884751588196443,0.0931780963356979,0.0956328591974159
"65",0.0952540393323212,0.102236636808929,0.10484469055779,0.115495841698918
"66",0.096834794739446,0.0998961536074212,0.0996218949177289,0.108273075938303
"67",0.0928635731982553,0.0922023526649087,0.0938717645551146,0.0996718649452163
"68",0.102110501017899,0.102895708990469,0.102836639150706,0.110983598337645
"69",0.090330035842086,0.0946995095322743,0.0954276744732782,0.10953232240455
"70",0.0988736176195554,0.101643311990874,0.104487829313618,0.109534798571975
"71",0.0846265487925127,0.0871990789016548,0.0992176948499357,0.0988788926359982
"72",0.0939398714122178,0.0956676401526579,0.103926364965823,0.107420957106492
"73",0.0799350535570096,0.0829251717601625,0.0835662918392911,0.092330090326922
"74",0.0944525898962721,0.0962051791914043,0.0939437763150373,0.103026611253737
