"","quantity","estimator","value"
"1","mean","PM",0.0112507984508247
"2","mean","CB",0.0112507984508247
"3","mean","GR",0.0112694980101645
"4","mean","ML",0.0112752065699156
"5","var","PM",0.900709676776742
"6","var","CB",0.990007148140489
"7","var","GR",0.98360400092996
"8","var","ML",1.08991728370887
"9","var","true",0.986971487254884
"10","SSEL","PM",0.0909656759367392
"11","SSEL","CB",0.0931209843604807
"12","SSEL","GR",0.0969147775850933
"13","SSEL","ML",0.101845066741964
"14","WSSEL","PM",9.09656759367392
"15","WSSEL","CB",9.31209843604807
"16","WSSEL","GR",9.69147775850933
"17","WSSEL","ML",10.1845066741964
"18","ISEL","PM",0.00286825544739578
"19","ISEL","CB",0.00247228895793428
"20","ISEL","GR",0.00188387871384545
"21","ISEL","ML",0.00307318734685257
"22","SELrank","PM",0.0120599549063817
"23","SELrank","CB",0.0120599549063817
"24","SELrank","GR",0.0120695814135869
"25","SELrank","ML",0.0120704832859524
