"","SEL_PM","SEL_CB","SEL_GR","SEL_ML"
"1",0.187706259542847,0.31536054443478,0.276364398681621,0.202156616935412
"2",0.169581962807877,0.272975996848796,0.298595461814284,0.188452120811602
"3",0.224239513277328,0.468400845734793,0.387114006210003,0.325690062633337
"4",0.284692011955346,0.474481680995625,0.460126623108576,0.372095220283072
"5",0.251738277056606,0.380323986419901,0.442292504671907,0.322747950904808
"6",0.305451592339636,0.391399753176597,0.436141840004311,0.358050582699919
"7",0.373619121129209,0.48164907668739,0.504888707799207,0.479614566351173
"8",0.336578282222256,0.395954414498985,0.401874132930639,0.429561647913633
"9",0.445067092483704,0.526090480104626,0.596784810974537,0.56308421702905
"10",0.431568931798307,0.595323213410279,0.664765569577118,0.749552595829121
"11",0.588514984763514,0.590618675106797,0.633445145019908,0.685957821020215
"12",0.509913975022925,0.551512733236204,0.556384639849534,0.751977763898284
"13",0.437356122900755,0.488886799412692,0.448510184256606,0.775530159143356
"14",0.665796569770009,0.748920501672214,0.768801684167012,1.17763490282639
"15",0.647614565123617,0.691181345496706,0.708686687118211,1.30646801704487
"16",0.688948445615902,0.802888975795035,0.823323293376694,1.66700765139114
"17",0.772039846280335,0.859935042406543,0.860484026385686,1.70746002039346
"18",0.785696922779532,0.812937034989872,0.822227466207174,1.91476541023765
"19",0.680655938548195,0.810197180689254,0.774884425653496,2.27632159219709
"20",0.935337052540827,0.977736208369422,0.918980204408038,2.79614536432435
"21",0.907922849390464,0.979968228440836,0.924409881241327,3.30822443465434
"22",0.676247549505578,0.773909915985925,0.740680728176838,3.25133520456573
"23",0.744493418316964,0.813802911065124,0.812805526257343,4.21472872843448
"24",0.620161628424565,0.650416294694368,0.660680160364804,3.50624540903182
"25",0.795309433628308,0.856005692715848,0.875261432653861,5.30144606603009
