"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.0402,-0.0098
"2","PM",0.1,0.085,-0.015
"3","PM",0.25,0.2342,-0.0158
"4","PM",0.75,0.767,0.017
"5","PM",0.9,0.9154,0.0154
"6","PM",0.95,0.957799999999999,0.0078
"7","CB",0.05,0.0518,0.0018
"8","CB",0.1,0.1014,0.0014
"9","CB",0.25,0.2482,-0.0018
"10","CB",0.75,0.7552,0.0052
"11","CB",0.9,0.905199999999999,0.0052
"12","CB",0.95,0.947199999999999,-0.0028
"13","GR",0.05,0.0514,0.0014
"14","GR",0.1,0.0991999999999999,-8e-04
"15","GR",0.25,0.2496,-4e-04
"16","GR",0.75,0.755,0.005
"17","GR",0.9,0.9024,0.0024
"18","GR",0.95,0.947,-0.003
"19","ML",0.05,0.0621999999999999,0.0122
"20","ML",0.1,0.1156,0.0156
"21","ML",0.25,0.2688,0.0188
"22","ML",0.75,0.7334,-0.0166
"23","ML",0.9,0.8866,-0.0134
"24","ML",0.95,0.9378,-0.0122
