"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,4e-04
"[-4.08,-3.84)",0,2e-04,0,6e-04
"[-3.84,-3.6)",2e-04,4e-04,2e-04,0.001
"[-3.6,-3.36)",0,8e-04,2e-04,0.0016
"[-3.36,-3.12)",2e-04,8e-04,4e-04,0.0032
"[-3.12,-2.88)",0.0012,0.0016,0.0018,0.003
"[-2.88,-2.64)",0.0012,0.0032,0.0024,0.0058
"[-2.64,-2.4)",0.003,0.0044,0.0036,0.009
"[-2.4,-2.16)",0.003,0.0064,0.008,0.0104
"[-2.16,-1.92)",0.006,0.0104,0.0112,0.0198
"[-1.92,-1.68)",0.0108,0.0162,0.0176,0.0228
"[-1.68,-1.44)",0.0176,0.0246,0.0262,0.0334
"[-1.44,-1.2)",0.0288,0.0378,0.0374,0.04
"[-1.2,-0.96)",0.0468,0.052,0.052,0.0542
"[-0.96,-0.72)",0.0674,0.0664,0.068,0.0678
"[-0.72,-0.48)",0.0868,0.0808,0.0804,0.0692
"[-0.48,-0.24)",0.1082,0.0956,0.0912,0.0768
"[-0.24,0)",0.1096,0.094,0.094,0.0774
"[0,0.24)",0.113,0.0912,0.0932,0.0744
"[0.24,0.48)",0.1008,0.0912,0.0878,0.0804
"[0.48,0.72)",0.095,0.0802,0.0796,0.0712
"[0.72,0.96)",0.0658,0.0714,0.0676,0.0624
"[0.96,1.2)",0.0514,0.0514,0.054,0.0534
"[1.2,1.44)",0.0386,0.039,0.0448,0.0408
"[1.44,1.68)",0.0184,0.0326,0.0298,0.0348
"[1.68,1.92)",0.0114,0.0184,0.0204,0.0282
"[1.92,2.16)",0.0062,0.0104,0.0114,0.02
"[2.16,2.4)",0.0054,0.008,0.009,0.012
"[2.4,2.64)",0.002,0.005,0.0042,0.009
"[2.64,2.88)",6e-04,0.0032,0.0022,0.006
"[2.88,3.12)",6e-04,0.001,8e-04,0.0048
"[3.12,3.36)",0,0.001,6e-04,0.003
"[3.36,3.6)",0,4e-04,0,0.0014
"[3.6,3.84)",0,0,0,6e-04
"[3.84,4.08)",0,0,0,2e-04
"[4.08,4.32)",0,0,0,4e-04
"[4.32,4.56)",0,0,0,4e-04
"[4.56,4.8)",0,0,0,2e-04
"[4.8,5.04)",0,0,0,0
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
