"","quantity","estimator","value"
"1","mean","PM",-0.145549913052319
"2","mean","CB",-0.145549913052319
"3","mean","GR",-0.145622231731897
"4","mean","ML",-0.0562881960307464
"5","var","PM",0.315211546703361
"6","var","CB",2.11594577257784
"7","var","GR",2.05056168026974
"8","var","ML",16.5884381711087
"9","var","true",1.01087665721878
"10","SSEL","PM",1.29027928866491
"11","SSEL","CB",2.41738276884567
"12","SSEL","GR",2.38563296221795
"13","SSEL","ML",15.4086187627372
"14","WSSEL","PM",64.5139644332455
"15","WSSEL","CB",120.869138442283
"16","WSSEL","GR",119.281648110898
"17","WSSEL","ML",770.430938136859
"18","ISEL","PM",0.193345801134794
"19","ISEL","CB",0.137698282930331
"20","ISEL","GR",0.127133434654747
"21","ISEL","ML",0.415780930121563
"22","SELrank","PM",0.109260592079969
"23","SELrank","CB",0.109260592079969
"24","SELrank","GR",0.109548327566321
"25","SELrank","ML",0.114672510572857
