"","quantity","estimator","value"
"1","mean","PM",0.0335290607027033
"2","mean","CB",0.0335290607027033
"3","mean","GR",0.0335225861395819
"4","mean","ML",0.0336450922342408
"5","var","PM",0.892881624530057
"6","var","CB",0.983686869729322
"7","var","GR",0.973211047162455
"8","var","ML",1.08415585368745
"9","var","true",0.964010142382063
"10","SSEL","PM",0.0905763659267417
"11","SSEL","CB",0.0933589837497515
"12","SSEL","GR",0.0978269603369159
"13","SSEL","ML",0.100542938682664
"14","WSSEL","PM",4.52881829633708
"15","WSSEL","CB",4.66794918748758
"16","WSSEL","GR",4.89134801684579
"17","WSSEL","ML",5.02714693413318
"18","ISEL","PM",0.00530649869710781
"19","ISEL","CB",0.00480740010319837
"20","ISEL","GR",0.00368138519265272
"21","ISEL","ML",0.00518924753996042
"22","SELrank","PM",0.0100947327950788
"23","SELrank","CB",0.0100947327950788
"24","SELrank","GR",0.0100945790080738
"25","SELrank","ML",0.0100708958093041
