"","ISEL_PM","ISEL_CB","ISEL_GR","ISEL_ML"
"1",0.00411838347408919,0.00486985530375874,0.00391204845583131,0.00897022223922497
"2",0.0078842179746347,0.0048076072669877,0.0053245253988315,0.00302948879726923
"3",0.00867495526659178,0.00688322106120215,0.00426476771436906,0.00550756734890545
"4",0.00847218245967413,0.00556111997520768,0.00525835362130527,0.00417313726312107
"5",0.013230209959132,0.0101017001505447,0.00928562045957679,0.00630269059041045
"6",0.00718761023566386,0.00491276185770306,0.00423310698325944,0.00648767694798685
"7",0.00770438334984233,0.00517247760626527,0.00514883791410962,0.00525270468900093
"8",0.00399981697482948,0.00457886096752819,0.0033098030922326,0.0056263130894554
"9",0.00629624455637467,0.00490959879782887,0.0050600028334193,0.00806987240589627
"10",0.0101871147010418,0.00942040209350389,0.0084394247865276,0.0105416611268711
"11",0.00533855818991421,0.00414948259411332,0.00313004697284642,0.00595764132820405
"12",0.00858356880589201,0.00618029027086555,0.00449291899144689,0.00401154708012252
"13",0.00298505275446418,0.00328602230288784,0.00272450651647519,0.00572403082121259
"14",0.00815731090584422,0.00637978624448235,0.00500939889731921,0.00818271198099872
"15",0.00472111915626759,0.00492217623756596,0.00370167869883208,0.0078570111736821
"16",0.00971974241243442,0.00646853101203664,0.00493369682595477,0.00365024387160769
"17",0.0165252633969866,0.013512228374459,0.00883601207885263,0.0110892190812255
"18",0.00831403882451503,0.00879317458429963,0.00674603550056029,0.0112501118192249
"19",0.00555639609147884,0.00317576573780117,0.00532464758061716,0.00442581055565796
"20",0.00329941086042675,0.00357418396712047,0.00218135618027925,0.00569479542361362
"21",0.00401232285122869,0.00397680773421355,0.00423434821418971,0.00661677662033981
"22",0.00606642559257949,0.00518873281628708,0.00385773145581673,0.00489344001048329
"23",0.00273517890500215,0.00408546850183424,0.00502943943667148,0.00835452072319351
"24",0.00515621774550756,0.00685953434667276,0.0038910158349412,0.0093234133715112
"25",0.0193443129997425,0.014462306712816,0.0149332595093792,0.00845998862271052
"26",0.00944893491374574,0.0104489331050242,0.00934770583389934,0.0135090222437635
"27",0.00738848087530794,0.00522308055299787,0.00500116116437715,0.00329660615076673
"28",0.00537499544666897,0.00384558890640364,0.0034018760299126,0.0063062123231308
"29",0.00518014094566746,0.00638370328056516,0.00283169842007435,0.0079287622345796
"30",0.00527712425081241,0.00457263769581944,0.00458240611733319,0.00496039536238369
"31",0.0142150740243357,0.0102547399694625,0.00851256836856822,0.00670353269899176
"32",0.0102685931563833,0.00944322731705054,0.0107536440215982,0.0103824081956429
"33",0.00459914379304288,0.00432678421160027,0.00308072463467824,0.00595922641543206
