"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,0
"[-4.08,-3.84)",0,0,0,0
"[-3.84,-3.6)",0,0,0,0
"[-3.6,-3.36)",0,0,0,4e-04
"[-3.36,-3.12)",0,0,0,0
"[-3.12,-2.88)",0,4e-04,0,0
"[-2.88,-2.64)",4e-04,0,4e-04,0.0012
"[-2.64,-2.4)",0,0.0012,8e-04,0.0032
"[-2.4,-2.16)",8e-04,0.0024,0.0032,0.0064
"[-2.16,-1.92)",0.0028,0.004,0.0092,0.0128
"[-1.92,-1.68)",0.0056,0.016,0.0152,0.016
"[-1.68,-1.44)",0.0172,0.018,0.0252,0.034
"[-1.44,-1.2)",0.0256,0.0372,0.0412,0.0572
"[-1.2,-0.96)",0.0488,0.0708,0.0568,0.062
"[-0.96,-0.72)",0.0864,0.0816,0.0772,0.0848
"[-0.72,-0.48)",0.106,0.1064,0.0976,0.0956
"[-0.48,-0.24)",0.1436,0.1212,0.1096,0.1016
"[-0.24,0)",0.1364,0.1072,0.1052,0.088
"[0,0.24)",0.1032,0.0988,0.0968,0.0888
"[0.24,0.48)",0.084,0.07,0.0832,0.064
"[0.48,0.72)",0.0528,0.0528,0.0644,0.0476
"[0.72,0.96)",0.0432,0.0416,0.0512,0.0432
"[0.96,1.2)",0.0408,0.0392,0.0428,0.0344
"[1.2,1.44)",0.026,0.0316,0.0352,0.032
"[1.44,1.68)",0.0288,0.0248,0.0244,0.026
"[1.68,1.92)",0.0196,0.0296,0.0204,0.026
"[1.92,2.16)",0.0112,0.0156,0.0156,0.0264
"[2.16,2.4)",0.0064,0.0124,0.0104,0.016
"[2.4,2.64)",0.0044,0.0056,0.0048,0.0116
"[2.64,2.88)",0.0036,0.0044,0.0048,0.0072
"[2.88,3.12)",0.002,0.0036,0.0032,0.0052
"[3.12,3.36)",4e-04,0.0028,0.0012,0.004
"[3.36,3.6)",0,8e-04,0,0.0028
"[3.6,3.84)",0,0,0,8e-04
"[3.84,4.08)",0,0,0,8e-04
"[4.08,4.32)",0,0,0,0
"[4.32,4.56)",0,0,0,0
"[4.56,4.8)",0,0,0,0
"[4.8,5.04)",0,0,0,0
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
