"","quantity","estimator","value"
"1","mean","PM",0.00574451235101445
"2","mean","CB",0.00574451235101445
"3","mean","GR",0.00577288384272712
"4","mean","ML",0.00551749659166397
"5","var","PM",0.882417714249779
"6","var","CB",0.971212636847459
"7","var","GR",0.962055403291345
"8","var","ML",1.07038384981942
"9","var","true",0.980657552806761
"10","SSEL","PM",0.0920707215240162
"11","SSEL","CB",0.0936137996448756
"12","SSEL","GR",0.0950324661500359
"13","SSEL","ML",0.0997349753159789
"14","WSSEL","PM",4.60353607620081
"15","WSSEL","CB",4.68068998224378
"16","WSSEL","GR",4.75162330750179
"17","WSSEL","ML",4.98674876579895
"18","ISEL","PM",0.00689431017818717
"19","ISEL","CB",0.00634928523236278
"20","ISEL","GR",0.00425880595910949
"21","ISEL","ML",0.00527878896390781
"22","SELrank","PM",0.011361937716263
"23","SELrank","CB",0.011361937716263
"24","SELrank","GR",0.0113728565936178
"25","SELrank","ML",0.0113070357554787
