"","SEL_rank","SEL_rank_PM","SEL_rank_CB","SEL_rank_GR","SEL_rank_ML"
"1",0.0481660899653979,0.0490119184928874,0.0490119184928874,0.0481660899653979,0.0498577470203768
"2",0.0589773164167628,0.0589773164167628,0.0589773164167628,0.0589773164167628,0.0601922337562476
"3",0.0382929642445213,0.0379700115340254,0.0379700115340254,0.0382929642445213,0.0378008458285275
"4",0.0593925413302576,0.058239138792772,0.058239138792772,0.0593925413302576,0.0588389081122645
"5",0.0425374855824683,0.0425374855824683,0.0425374855824683,0.0425374855824683,0.0431064975009612
"6",0.0257439446366782,0.0263129565551711,0.0263129565551711,0.0257439446366782,0.0252056901191849
"7",0.0533025759323337,0.0525797770088427,0.0525797770088427,0.0533025759323337,0.054240676662822
"8",0.0337716262975779,0.0342945021145713,0.0342945021145713,0.0337716262975779,0.0353248750480584
"9",0.0645290272971934,0.0646981930026913,0.0646981930026913,0.0645290272971934,0.065036524413687
"10",0.0497039600153787,0.0503498654363706,0.0503498654363706,0.0497039600153787,0.0508112264513649
"11",0.0419838523644752,0.0416147635524798,0.0416147635524798,0.0419838523644752,0.0423375624759708
"12",0.0539638600538254,0.054317570165321,0.054317570165321,0.0539638600538254,0.0530257593233372
"13",0.0361245674740484,0.0361245674740484,0.0361245674740484,0.0361245674740484,0.0360630526720492
"14",0.0423375624759708,0.0427374086889658,0.0427374086889658,0.0423375624759708,0.0430911188004614
"15",0.057516339869281,0.0570857362552864,0.0570857362552864,0.057516339869281,0.0563936947327951
"16",0.0738023836985775,0.0733871587850827,0.0733871587850827,0.0738023836985775,0.0737716262975779
"17",0.0597308727412534,0.0596693579392541,0.0596693579392541,0.0597308727412534,0.0615455594002307
"18",0.0506881968473664,0.0517339484813533,0.0517339484813533,0.0506881968473664,0.0525336409073433
"19",0.0704498269896194,0.0699577085736255,0.0699577085736255,0.0704498269896194,0.0696655132641292
"20",0.0449058054594387,0.0446136101499423,0.0446136101499423,0.0449058054594387,0.0448750480584391
"21",0.0679738562091503,0.0679277201076509,0.0679277201076509,0.0679738562091503,0.0692656670511342
"22",0.0397846981930027,0.039523260284506,0.039523260284506,0.0397846981930027,0.0403690888119954
"23",0.0614994232987313,0.0610995770857363,0.0610995770857363,0.0614994232987313,0.0628373702422145
"24",0.0706805074971165,0.0702499038831219,0.0702499038831219,0.0706805074971165,0.0708496732026144
"25",0.0656516724336794,0.064959630911188,0.064959630911188,0.0656516724336794,0.0669127258746636
"26",0.0469665513264129,0.0468435217224145,0.0468435217224145,0.0469665513264129,0.0458900422914264
"27",0.0562552864282968,0.0563629373317955,0.0563629373317955,0.0562552864282968,0.0569011918492887
