"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0.0016
"[-5.76,-5.52)",0,0,0,4e-04
"[-5.52,-5.28)",0,0,0,8e-04
"[-5.28,-5.04)",0,0,0,8e-04
"[-5.04,-4.8)",0,4e-04,0,0.0028
"[-4.8,-4.56)",0,4e-04,0,0.0036
"[-4.56,-4.32)",0,0,0,0.0028
"[-4.32,-4.08)",0,0,0,0.0032
"[-4.08,-3.84)",0,0,4e-04,0.0032
"[-3.84,-3.6)",8e-04,8e-04,0.0012,0.0044
"[-3.6,-3.36)",0,0.0024,0,0.0064
"[-3.36,-3.12)",0,8e-04,0.002,0.0068
"[-3.12,-2.88)",8e-04,0.0016,0.0024,0.0092
"[-2.88,-2.64)",0.0016,0.0048,0.002,0.0136
"[-2.64,-2.4)",0.002,0.0084,0.0064,0.0172
"[-2.4,-2.16)",0.002,0.0104,0.0108,0.0212
"[-2.16,-1.92)",0.0064,0.0148,0.0124,0.022
"[-1.92,-1.68)",0.0108,0.0136,0.0212,0.0232
"[-1.68,-1.44)",0.0152,0.0244,0.0252,0.0304
"[-1.44,-1.2)",0.0228,0.0264,0.0336,0.0352
"[-1.2,-0.96)",0.0268,0.0416,0.0472,0.0436
"[-0.96,-0.72)",0.0524,0.0604,0.0576,0.054
"[-0.72,-0.48)",0.0816,0.0768,0.0764,0.0588
"[-0.48,-0.24)",0.1176,0.0948,0.0864,0.0644
"[-0.24,0)",0.132,0.0936,0.0944,0.06
"[0,0.24)",0.1456,0.1136,0.1044,0.0712
"[0.24,0.48)",0.1364,0.0992,0.096,0.0564
"[0.48,0.72)",0.0888,0.0824,0.0816,0.0576
"[0.72,0.96)",0.0636,0.0628,0.0664,0.0544
"[0.96,1.2)",0.034,0.0488,0.0508,0.0464
"[1.2,1.44)",0.0252,0.0368,0.0364,0.0412
"[1.44,1.68)",0.0132,0.0244,0.0316,0.0368
"[1.68,1.92)",0.006,0.0164,0.0164,0.0284
"[1.92,2.16)",0.0068,0.0116,0.0152,0.022
"[2.16,2.4)",0.0044,0.0092,0.008,0.0192
"[2.4,2.64)",4e-04,0.0044,0.0048,0.0132
"[2.64,2.88)",4e-04,0.0068,0.004,0.0096
"[2.88,3.12)",0.0012,0.0024,0.002,0.0096
"[3.12,3.36)",0,0.0016,0.0012,0.0068
"[3.36,3.6)",4e-04,4e-04,8e-04,0.0056
"[3.6,3.84)",4e-04,8e-04,0,0.0056
"[3.84,4.08)",4e-04,8e-04,4e-04,0.0044
"[4.08,4.32)",0,0,4e-04,0.0032
"[4.32,4.56)",0,4e-04,0,8e-04
"[4.56,4.8)",0,4e-04,0,0.002
"[4.8,5.04)",0,0,0,0.0032
"[5.04,5.28)",0,4e-04,0,0.0012
"[5.28,5.52)",0,0,0,0.0012
"[5.52,5.76)",0,0,0,0.0012
"[5.76,6)",0,0,0,0.0012
