"","quantity","estimator","value"
"1","mean","PM",0.0228810399475085
"2","mean","CB",0.0228810399475085
"3","mean","GR",0.0228447361202388
"4","mean","ML",0.00761884558542442
"5","var","PM",0.560698622302814
"6","var","CB",1.11835803666277
"7","var","GR",1.07025393353591
"8","var","ML",3.27909008024161
"9","var","true",1.02396454377746
"10","SSEL","PM",0.584615504812056
"11","SSEL","CB",0.688984703434483
"12","SSEL","GR",0.709691079035693
"13","SSEL","ML",2.27489261869061
"14","WSSEL","PM",14.6153876203014
"15","WSSEL","CB",17.2246175858621
"16","WSSEL","GR",17.7422769758923
"17","WSSEL","ML",56.8723154672652
"18","ISEL","PM",0.0593156482580523
"19","ISEL","CB",0.0385094865899613
"20","ISEL","GR",0.0316834412678335
"21","ISEL","ML",0.0775038996358485
"22","SELrank","PM",0.0535195266272189
"23","SELrank","CB",0.0535195266272189
"24","SELrank","GR",0.053494674556213
"25","SELrank","ML",0.0638544378698225
