"","SEL_PM","SEL_CB","SEL_GR","SEL_ML"
"1",1.18007315519254,1.76428209991547,1.68205494212776,10.383679492975
"2",1.03259224123205,1.45186416445898,1.33067922645546,10.2713515179286
"3",0.973223261791756,1.33842745268526,1.23946773492501,7.79984265304032
"4",1.12161356510651,1.68578506152642,1.64548314447393,9.84173932810932
"5",0.936375477122725,1.43488189804728,1.35252697754035,9.00374196803108
"6",1.35454678545439,1.68074539535815,1.73350702366734,6.9952968722317
"7",1.19221562473424,1.62269502724697,1.75685476455798,11.5545278799744
"8",1.2320515034977,1.62784324327633,1.70020675800113,8.7033304344517
"9",1.31746206683413,1.73843038982073,1.75719299375037,9.19628817995646
"10",1.20887651304451,1.82926614326162,1.53891086213751,9.16250550248456
"11",1.22858950661201,1.35958284969398,1.34356298519811,6.5060884292752
"12",1.32174497742721,1.59760935246363,1.53402071682695,9.59740449513155
"13",1.23542200821494,1.83725170330305,1.75807660699143,10.6789552771124
"14",1.15069558835907,1.38167970470703,1.39496865859137,8.39517263048126
"15",1.09556220771063,2.02429367406667,2.16202561636003,13.7594868598643
"16",1.09165267975293,1.8201837187969,1.93377090364682,12.6634479380806
"17",1.04028433253077,1.62397715364412,1.55449808166405,10.2782362464579
"18",1.22090128035872,1.69316840471373,1.58920201112441,8.55682265967466
"19",1.06508431185348,1.66110988681877,1.56407925192514,9.70267371029066
"20",1.23480041957043,1.6348999097743,1.54150066242514,9.97962249464214
"21",1.14612833357939,1.51579444200591,1.51661733390663,9.53799794170435
"22",1.47706336141865,2.39554012241425,2.46368761111843,12.6549874262503
"23",1.25054859483809,1.76565928035543,1.827605655499,9.86888574598872
"24",1.20441026124003,1.88134666257436,1.75354013151322,11.0259456219752
"25",1.21613681292769,1.84552265080665,1.8144813043861,12.4344354065909
"26",1.16887293058256,1.32495349155076,1.27535894831313,8.96470537123555
"27",1.41843669819398,2.14998177534635,2.00229911648957,10.4186464994351
"28",1.06468048794125,1.38956810051413,1.60711251184482,8.52167190904606
"29",1.18475278652248,1.44250226440136,1.39865655579888,9.27030477636879
"30",0.98389759110727,1.54133907658169,1.44026113325189,8.80212158987005
"31",1.22809659339277,1.69467622933873,1.62358137224256,10.9277191022979
"32",1.03694143070659,1.59103975328636,1.53857342625989,9.95180760182208
"33",1.24041903424239,1.95564078152437,1.82080181054399,9.8159066998488
"34",1.20241460306887,1.59694321749415,1.60290007849881,9.95776154266814
"35",1.15031933728611,1.7801208461282,1.81405338138837,11.0078598672754
"36",1.03629833408819,1.52551074669069,1.58442254125672,9.77192526421141
"37",1.20551272914388,1.46172910887127,1.3901856113471,7.57617305444711
"38",1.26675231528645,1.8279948608915,1.9545286250138,11.2844277259662
"39",0.968998868698287,1.11756963815887,1.09450992940586,8.4033147471704
"40",1.13210785670666,1.26821526133734,1.22719548174876,7.28272911076792
"41",1.13225550357857,1.65786471297311,1.66068277549727,10.2154879762112
"42",1.18742293222781,1.58565682969939,1.60317021925817,10.9225438605253
"43",1.41816683108352,1.85802212225875,1.7217163329838,10.3097809227125
"44",1.17728121692068,2.0937279036967,2.07062116140569,13.6411030361027
"45",1.04243497121281,1.77213249696722,1.66140532759151,9.82418751224276
"46",1.09852345237272,1.51326222042068,1.43255412944249,8.89557393224561
"47",1.08198850020768,1.6361235257169,1.57770109967222,9.65906825061063
"48",1.36954360295171,2.35459722282918,2.05884645973865,11.6695363860122
"49",0.906729507424333,1.29162175828938,1.31133508135944,8.92696387301914
"50",0.868785304912362,1.45752676576094,1.51113526330508,10.8815035052885
