"","quantity","estimator","value"
"1","mean","PM",0.0370772478095961
"2","mean","CB",0.0370772478095961
"3","mean","GR",0.0372784129576639
"4","mean","ML",0.0386588659282985
"5","var","PM",0.122701440027166
"6","var","CB",1.10038019229868
"7","var","GR",1.00063162873652
"8","var","ML",10.9836097556272
"9","var","true",1.0204061138746
"10","SSEL","PM",1.16199376580529
"11","SSEL","CB",1.66200322204928
"12","SSEL","GR",1.62944260664944
"13","SSEL","ML",9.90910581660209
"14","WSSEL","PM",58.0996882902645
"15","WSSEL","CB",83.100161102464
"16","WSSEL","GR",81.4721303324721
"17","WSSEL","ML",495.455290830105
"18","ISEL","PM",0.241936634523883
"19","ISEL","CB",0.108619608047726
"20","ISEL","GR",0.112647754877198
"21","ISEL","ML",0.399764556639323
"22","SELrank","PM",0.114903960015379
"23","SELrank","CB",0.114903960015379
"24","SELrank","GR",0.115429911572472
"25","SELrank","ML",0.114816147635525
