"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.0464,-0.0036
"2","PM",0.1,0.0816000000000001,-0.0184
"3","PM",0.25,0.2012,-0.0488
"4","PM",0.75,0.7344,-0.0156
"5","PM",0.9,0.9616,0.0616
"6","PM",0.95,0.9816,0.0316
"7","CB",0.05,0.0824000000000001,0.0324
"8","CB",0.1,0.132,0.032
"9","CB",0.25,0.2504,4e-04
"10","CB",0.75,0.7068,-0.0432
"11","CB",0.9,0.9388,0.0388
"12","CB",0.95,0.9628,0.0128
"13","GR",0.05,0.0864,0.0364
"14","GR",0.1,0.134,0.034
"15","GR",0.25,0.2464,-0.0036
"16","GR",0.75,0.694,-0.056
"17","GR",0.9,0.944799999999999,0.0448
"18","GR",0.95,0.971599999999999,0.0216
"19","ML",0.05,0.1288,0.0788
"20","ML",0.1,0.1864,0.0864
"21","ML",0.25,0.2992,0.0492
"22","ML",0.75,0.6544,-0.0956
"23","ML",0.9,0.906,0.006
"24","ML",0.95,0.9404,-0.0096
