"","quantity","estimator","value"
"1","mean","PM",-0.00178736386539115
"2","mean","CB",-0.00178736386539115
"3","mean","GR",-0.00180875159204415
"4","mean","ML",-0.00179988960214438
"5","var","PM",0.894723141917934
"6","var","CB",0.985099024564313
"7","var","GR",0.978821583764134
"8","var","ML",1.08424164451977
"9","var","true",0.989784697549619
"10","SSEL","PM",0.0916363672103652
"11","SSEL","CB",0.0935355095977748
"12","SSEL","GR",0.0959551096306865
"13","SSEL","ML",0.100146035540666
"14","WSSEL","PM",9.16363672103652
"15","WSSEL","CB",9.35355095977748
"16","WSSEL","GR",9.59551096306865
"17","WSSEL","ML",10.0146035540666
"18","ISEL","PM",0.00346073507549329
"19","ISEL","CB",0.0031902431576233
"20","ISEL","GR",0.00216327803794562
"21","ISEL","ML",0.00303390008476465
"22","SELrank","PM",0.0113859229487305
"23","SELrank","CB",0.0113859229487305
"24","SELrank","GR",0.011386844427017
"25","SELrank","ML",0.0113677678658955
