"","quantity","estimator","value"
"1","mean","PM",-0.014344710526286
"2","mean","CB",-0.014344710526286
"3","mean","GR",-0.0140703027076992
"4","mean","ML",-0.0167594165094861
"5","var","PM",0.867002228844935
"6","var","CB",1.01080683867953
"7","var","GR",0.99813304196176
"8","var","ML",1.22673668963255
"9","var","true",0.986643143563753
"10","SSEL","PM",0.137420162881502
"11","SSEL","CB",0.143705513239143
"12","SSEL","GR",0.154169588608417
"13","SSEL","ML",0.220362179158479
"14","WSSEL","PM",6.8710081440751
"15","WSSEL","CB",7.18527566195717
"16","WSSEL","GR",7.70847943042085
"17","WSSEL","ML",11.018108957924
"18","ISEL","PM",0.0071427786755902
"19","ISEL","CB",0.00663431027162206
"20","ISEL","GR",0.00562260383703476
"21","ISEL","ML",0.00948814402421729
"22","SELrank","PM",0.0186638985005767
"23","SELrank","CB",0.0186638985005767
"24","SELrank","GR",0.0183618608227605
"25","SELrank","ML",0.0213971549404075
