"","quantity","estimator","value"
"1","mean","PM",-0.0033120139192812
"2","mean","CB",-0.00331201391928118
"3","mean","GR",-0.0033034228868417
"4","mean","ML",0.0197266677767228
"5","var","PM",0.105916639510173
"6","var","CB",0.807622847872513
"7","var","GR",0.786866385394639
"8","var","ML",16.1974132219652
"9","var","true",0.991657089489823
"10","SSEL","PM",0.979603799372973
"11","SSEL","CB",1.27268001543027
"12","SSEL","GR",1.26920687513578
"13","SSEL","ML",15.2596447129683
"14","WSSEL","PM",97.9603799372973
"15","WSSEL","CB",127.268001543027
"16","WSSEL","GR",126.920687513578
"17","WSSEL","ML",1525.96447129683
"18","ISEL","PM",0.149489529075305
"19","ISEL","CB",0.0533050174075897
"20","ISEL","GR",0.0571250663532965
"21","ISEL","ML",0.385604638035907
"22","SELrank","PM",0.115974845603372
"23","SELrank","CB",0.115974845603372
"24","SELrank","GR",0.115889402999706
"25","SELrank","ML",0.122766513086952
