"","quantity","estimator","value"
"1","mean","PM",0.0210829719120238
"2","mean","CB",0.0210829719120238
"3","mean","GR",0.021108487835604
"4","mean","ML",0.0200451482971274
"5","var","PM",0.872884570532951
"6","var","CB",0.996792599758988
"7","var","GR",0.973868442566034
"8","var","ML",1.15680874495306
"9","var","true",0.968261504479565
"10","SSEL","PM",0.126508601166735
"11","SSEL","CB",0.131906398518483
"12","SSEL","GR",0.149034722241044
"13","SSEL","ML",0.165436010952828
"14","WSSEL","PM",3.16271502916838
"15","WSSEL","CB",3.29765996296206
"16","WSSEL","GR",3.7258680560261
"17","WSSEL","ML",4.1359002738207
"18","ISEL","PM",0.0133668894196572
"19","ISEL","CB",0.0133147232692581
"20","ISEL","GR",0.01212977673315
"21","ISEL","ML",0.0154337402457186
"22","SELrank","PM",0.0188213017751479
"23","SELrank","CB",0.0188213017751479
"24","SELrank","GR",0.018512426035503
"25","SELrank","ML",0.0198650887573965
