"","ISEL_PM","ISEL_CB","ISEL_GR","ISEL_ML"
"1",0.0206039107050618,0.022611610593677,0.0196977760846762,0.0318014433443291
"2",0.0197143894356169,0.0180129303100726,0.00652393863829903,0.0142272490385552
"3",0.0170129393713566,0.016961794395365,0.00732014401777462,0.0127449754793876
"4",0.0141307235148037,0.0161436495620282,0.0161336573770775,0.0355139628397821
"5",0.0145038342834076,0.0051026362603156,0.00736764339168525,0.0104812008355941
"6",0.0629245439288682,0.0818621755487507,0.0619448915172853,0.0928752594999787
"7",0.0177643595768055,0.00903515141697092,0.0110971212828798,0.0163773751279253
"8",0.0434711812179388,0.0331654201232562,0.02729903888817,0.0286164359307012
"9",0.0409797151802072,0.0474362456720497,0.0256096403541668,0.028483605554247
"10",0.0162614835843043,0.0122218270052391,0.00764704632384083,0.0119861038352452
"11",0.0270101008811444,0.0216369297867741,0.0193827403444102,0.0246812790342492
"12",0.023521565334593,0.017479736343038,0.00923654294306599,0.0154838739847049
"13",0.0667135569818423,0.0535050148777311,0.0297692995852059,0.0150309127142228
"14",0.0201050886264832,0.0118823450483838,0.00790668842791285,0.0127569568397308
"15",0.0472962065153186,0.0546600705215635,0.0391236976296063,0.0496115679399146
"16",0.0204807333104799,0.0260594069933663,0.0158629046387795,0.0312308843529118
"17",0.110555956811688,0.0845511048958895,0.0675463049094408,0.0425370115586404
"18",0.0416458177302139,0.0539882901154173,0.0423064546107372,0.0586687397807551
"19",0.0173406351991418,0.0239299973598839,0.0238965589155444,0.0420627389646065
"20",0.00599468605131581,0.00967990653514432,0.00705694012488997,0.022083062656931
"21",0.0315303385645799,0.0329283334094041,0.0141887789131218,0.0249789657076908
"22",0.029192820485716,0.0187397421168782,0.0122192647888709,0.0165543188315914
"23",0.0162910785453171,0.0125991377909112,0.0138815455647239,0.0169285328749278
"24",0.0125647769629956,0.0202733220774395,0.0180828828243039,0.0360366473660391
"25",0.024575853187201,0.0188504265666232,0.0227157302765904,0.0259100009738539
"26",0.0403259410033729,0.0288092563346992,0.0277989208395027,0.0431590810363224
"27",0.00866839866627704,0.0154610124405186,0.0121938477240646,0.0242851205052437
"28",0.0556090621987984,0.0270391798473198,0.0296211302850493,0.0226902365659449
"29",0.00897106007254494,0.00522601009209481,0.00699211360988385,0.020118926537508
"30",0.0439657397379699,0.0358048961850294,0.0219889844171159,0.0190419654356231
"31",0.0261163897791699,0.0301534150693488,0.0208741282479067,0.0338477739089165
"32",0.0164352484809364,0.0107173808741612,0.010170156889932,0.0135020459818744
"33",0.014978614698842,0.015719055311135,0.0178579899849242,0.0252016165612763
"34",0.0107437842627556,0.00951432389853678,0.0156652257175835,0.0269242972069237
"35",0.0288171052897137,0.0215670171884621,0.0202382260142351,0.0308304231107263
"36",0.0092812614289958,0.0124428105354204,0.0129449654809973,0.0289602133879353
"37",0.0528711275489319,0.0567810399028509,0.042958747977879,0.0572510958121211
"38",0.0131129116959717,0.0145184841248756,0.00642447024924476,0.0181774983177088
