"","quantity","estimator","value"
"1","mean","PM",-0.00670406313421377
"2","mean","CB",-0.00670406313421377
"3","mean","GR",-0.00679861099957488
"4","mean","ML",-0.00592732193064549
"5","var","PM",0.860802049822892
"6","var","CB",0.980559868116131
"7","var","GR",0.968822349629927
"8","var","ML",1.13396013480504
"9","var","true",0.987540220883868
"10","SSEL","PM",0.120464655241898
"11","SSEL","CB",0.123244764309545
"12","SSEL","GR",0.132923927493887
"13","SSEL","ML",0.145938431094987
"14","WSSEL","PM",6.02323276209489
"15","WSSEL","CB",6.16223821547725
"16","WSSEL","GR",6.64619637469436
"17","WSSEL","ML",7.29692155474934
"18","ISEL","PM",0.00615601319239881
"19","ISEL","CB",0.00580685969529584
"20","ISEL","GR",0.00436434756679141
"21","ISEL","ML",0.0069472369475153
"22","SELrank","PM",0.0151620146097655
"23","SELrank","CB",0.0151620146097655
"24","SELrank","GR",0.0150828143021915
"25","SELrank","ML",0.0159124951941561
