"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.0252,-0.0248
"2","PM",0.1,0.0612,-0.0388
"3","PM",0.25,0.192,-0.058
"4","PM",0.75,0.8054,0.0554
"5","PM",0.9,0.945,0.045
"6","PM",0.95,0.9754,0.0254
"7","CB",0.05,0.052,0.002
"8","CB",0.1,0.0957999999999999,-0.0042
"9","CB",0.25,0.237,-0.013
"10","CB",0.75,0.7652,0.0152
"11","CB",0.9,0.9094,0.0094
"12","CB",0.95,0.953799999999999,0.0038
"13","GR",0.05,0.0494,-6e-04
"14","GR",0.1,0.0968,-0.0032
"15","GR",0.25,0.2444,-0.0056
"16","GR",0.75,0.7582,0.0082
"17","GR",0.9,0.9058,0.0058
"18","GR",0.95,0.952399999999999,0.0024
"19","ML",0.05,0.0942,0.0442
"20","ML",0.1,0.1478,0.0478
"21","ML",0.25,0.2922,0.0422
"22","ML",0.75,0.7148,-0.0352
"23","ML",0.9,0.856,-0.044
"24","ML",0.95,0.9076,-0.0424
