"","quantity","estimator","value"
"1","mean","PM",0.0100775167079623
"2","mean","CB",0.0100775167079623
"3","mean","GR",0.0102950172745804
"4","mean","ML",0.0199735378195568
"5","var","PM",0.674515663330447
"6","var","CB",0.987893096340131
"7","var","GR",0.969741398684269
"8","var","ML",1.76040845176852
"9","var","true",1.00142075440204
"10","SSEL","PM",0.326263275110955
"11","SSEL","CB",0.352294393695101
"12","SSEL","GR",0.363322291790401
"13","SSEL","ML",0.76580210933333
"14","WSSEL","PM",16.3131637555477
"15","WSSEL","CB",17.614719684755
"16","WSSEL","GR",18.16611458952
"17","WSSEL","ML",38.2901054666665
"18","ISEL","PM",0.0182083370433659
"19","ISEL","CB",0.0116833825350295
"20","ISEL","GR",0.00925973526235943
"21","ISEL","ML",0.0204448996040165
"22","SELrank","PM",0.0325284121491734
"23","SELrank","CB",0.0325284121491734
"24","SELrank","GR",0.0323733948481353
"25","SELrank","ML",0.0388170703575548
