"","var_true_theta"
"1",1.05106589392481
"2",0.795570635479191
"3",1.02868787118177
"4",0.90618638632729
"5",1.39178505453617
"6",0.909838705196707
"7",0.617762307175357
"8",0.679255977142682
"9",0.624254590776428
"10",1.10271749736668
"11",0.686755319939522
"12",1.33056940840321
"13",0.944279590981274
"14",1.01463539863332
"15",0.744909719436047
"16",0.974383483528504
"17",0.81882344011174
"18",0.828950419291804
"19",1.19784680603276
"20",0.901124057585949
"21",1.19278766008021
"22",0.895126173212339
"23",1.34815167212254
"24",0.741750266236455
"25",0.751297262764843
"26",0.986168981235092
"27",0.916718934793355
"28",0.704611800581294
"29",0.73779492553468
"30",0.960620223208601
"31",1.19468372296417
"32",0.91198814719274
"33",1.29402377554823
"34",0.922492063544181
"35",1.02264428097434
"36",0.668383121937068
"37",1.25497824622812
"38",0.610788470323381
"39",0.590683462391637
"40",0.693486690057402
"41",1.23693619068191
"42",0.840680066470071
"43",1.23505436115309
"44",0.735372043952372
"45",1.66337475044346
"46",1.16472409234929
"47",1.31900653108161
"48",0.982105852276003
"49",1.21682311165811
"50",1.05321963580953
"51",1.06174119074819
"52",1.03913297326652
"53",0.8362577041705
"54",0.952212825529665
"55",0.805942969916563
"56",1.00021282494622
"57",0.917551580630393
"58",0.906671834404044
"59",1.12310245499975
"60",1.43620481858591
"61",0.878911706912955
"62",0.775314233339199
"63",0.694408785022731
"64",0.72840427940513
"65",0.973622520795815
"66",1.03004549007261
"67",0.986737961612681
"68",1.26826678485482
"69",0.861173570740882
"70",0.999033396270463
"71",1.64793238774199
"72",0.708101841154543
"73",1.10162209216467
"74",0.956140296968054
"75",0.840286800937455
"76",1.04972101055341
"77",0.747000711222407
"78",0.762841387706725
"79",1.1427295766721
"80",0.955541959669935
"81",1.20062673477565
"82",1.11200776063569
"83",0.99151888513734
"84",0.811805539678044
"85",1.68244103034965
"86",0.849858200099777
"87",1.01419930884753
"88",0.715142685448153
"89",1.53353249542486
"90",1.06566842331972
"91",0.945061774362824
"92",1.3280890121611
"93",0.836036158061979
"94",0.872713813137567
"95",0.698706562833666
"96",1.45779236910487
"97",1.04037081240016
"98",0.991760484287105
"99",0.695450941758786
"100",1.02658920931487
