"","quantity","estimator","value"
"1","mean","PM",-0.00776825938162639
"2","mean","CB",-0.00776825938162639
"3","mean","GR",-0.00777757968048781
"4","mean","ML",-0.00783911504283683
"5","var","PM",0.878052659578397
"6","var","CB",0.96867670113859
"7","var","GR",0.962907446124718
"8","var","ML",1.06885984953699
"9","var","true",0.974395724177565
"10","SSEL","PM",0.0913329934255221
"11","SSEL","CB",0.0930626056841145
"12","SSEL","GR",0.0960774950158481
"13","SSEL","ML",0.0992837104904949
"14","WSSEL","PM",9.13329934255221
"15","WSSEL","CB",9.30626056841146
"16","WSSEL","GR",9.60774950158481
"17","WSSEL","ML",9.92837104904949
"18","ISEL","PM",0.00313064623510756
"19","ISEL","CB",0.00252006855472049
"20","ISEL","GR",0.00184273164106027
"21","ISEL","ML",0.00273486185352137
"22","SELrank","PM",0.00928142338986374
"23","SELrank","CB",0.00928142338986374
"24","SELrank","GR",0.00928179590236251
"25","SELrank","ML",0.00927720811685129
