"","quantity","estimator","value"
"1","mean","PM",0.00753758189046036
"2","mean","CB",0.00753758189046035
"3","mean","GR",0.00751047324068472
"4","mean","ML",0.00436484075901059
"5","var","PM",0.119377725563544
"6","var","CB",0.957401404960345
"7","var","GR",0.903351144422536
"8","var","ML",16.6834682366452
"9","var","true",1.00389491869111
"10","SSEL","PM",1.10553762747888
"11","SSEL","CB",1.49608557050977
"12","SSEL","GR",1.47799647963359
"13","SSEL","ML",15.6267189324627
"14","WSSEL","PM",55.2768813739439
"15","WSSEL","CB",74.8042785254886
"16","WSSEL","GR",73.8998239816794
"17","WSSEL","ML",781.335946623133
"18","ISEL","PM",0.190590474728105
"19","ISEL","CB",0.0797416177507429
"20","ISEL","GR",0.0836067180854424
"21","ISEL","ML",0.418107116468666
"22","SELrank","PM",0.113946328335256
"23","SELrank","CB",0.113946328335256
"24","SELrank","GR",0.114362629757785
"25","SELrank","ML",0.119428835063437
