"","quantity","estimator","value"
"1","mean","PM",0.00582552521567841
"2","mean","CB",0.00582552521567841
"3","mean","GR",0.00597249781541281
"4","mean","ML",0.0166816158911676
"5","var","PM",0.500154049253293
"6","var","CB",1.01565201112791
"7","var","GR",0.996077258639603
"8","var","ML",3.25029093772861
"9","var","true",1.02335206940294
"10","SSEL","PM",0.514084625652296
"11","SSEL","CB",0.586104304634301
"12","SSEL","GR",0.617578341103756
"13","SSEL","ML",2.15318217884171
"14","WSSEL","PM",25.7042312826148
"15","WSSEL","CB",29.305215231715
"16","WSSEL","GR",30.8789170551878
"17","WSSEL","ML",107.659108942085
"18","ISEL","PM",0.0413121705551894
"19","ISEL","CB",0.0225013964799558
"20","ISEL","GR",0.0236631238882162
"21","ISEL","ML",0.0640249368750406
"22","SELrank","PM",0.056083506343714
"23","SELrank","CB",0.056083506343714
"24","SELrank","GR",0.0558740484429066
"25","SELrank","ML",0.066958554402153
