"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,2e-04,0.0056
"[-5.76,-5.52)",0,4e-04,2e-04,0.005
"[-5.52,-5.28)",0,0,2e-04,0.0072
"[-5.28,-5.04)",0,2e-04,2e-04,0.0092
"[-5.04,-4.8)",0,0,2e-04,0.0078
"[-4.8,-4.56)",0,4e-04,2e-04,0.01
"[-4.56,-4.32)",2e-04,2e-04,6e-04,0.0108
"[-4.32,-4.08)",0,4e-04,4e-04,0.0146
"[-4.08,-3.84)",2e-04,6e-04,0.001,0.013
"[-3.84,-3.6)",0,0.0018,0.0014,0.0142
"[-3.6,-3.36)",2e-04,6e-04,0.0014,0.0148
"[-3.36,-3.12)",2e-04,0.0018,0.0018,0.0162
"[-3.12,-2.88)",2e-04,0.0018,0.0022,0.0204
"[-2.88,-2.64)",4e-04,0.004,0.0034,0.0204
"[-2.64,-2.4)",2e-04,0.0058,0.0052,0.0214
"[-2.4,-2.16)",0.001,0.0076,0.0058,0.0234
"[-2.16,-1.92)",0.0016,0.0084,0.0074,0.025
"[-1.92,-1.68)",0.0018,0.016,0.01,0.0266
"[-1.68,-1.44)",0.0028,0.0202,0.0178,0.0228
"[-1.44,-1.2)",0.007,0.0296,0.025,0.028
"[-1.2,-0.96)",0.018,0.0444,0.0388,0.0254
"[-0.96,-0.72)",0.037,0.0594,0.0556,0.0328
"[-0.72,-0.48)",0.0948,0.081,0.0752,0.0272
"[-0.48,-0.24)",0.1076,0.0858,0.0952,0.0276
"[-0.24,0)",0.143,0.1016,0.1102,0.027
"[0,0.24)",0.1814,0.0994,0.113,0.0316
"[0.24,0.48)",0.1902,0.0882,0.1092,0.0278
"[0.48,0.72)",0.108,0.0864,0.0932,0.029
"[0.72,0.96)",0.0622,0.0708,0.0696,0.0278
"[0.96,1.2)",0.0198,0.0528,0.049,0.0302
"[1.2,1.44)",0.011,0.0396,0.0332,0.0262
"[1.44,1.68)",0.0058,0.0272,0.0196,0.0262
"[1.68,1.92)",0.0032,0.0162,0.015,0.0276
"[1.92,2.16)",0.0012,0.0142,0.0096,0.0248
"[2.16,2.4)",2e-04,0.011,0.0062,0.0226
"[2.4,2.64)",0,0.0062,0.0056,0.0234
"[2.64,2.88)",4e-04,0.0044,0.004,0.0232
"[2.88,3.12)",0,0.0042,0.003,0.02
"[3.12,3.36)",2e-04,0.002,0.0026,0.0196
"[3.36,3.6)",2e-04,0.0016,0.0024,0.0186
"[3.6,3.84)",0,0.0018,0.0014,0.0138
"[3.84,4.08)",0,4e-04,6e-04,0.011
"[4.08,4.32)",0,2e-04,6e-04,0.0116
"[4.32,4.56)",0,0,2e-04,0.0128
"[4.56,4.8)",0,2e-04,0.001,0.011
"[4.8,5.04)",0,0,2e-04,0.0078
"[5.04,5.28)",0,2e-04,0,0.007
"[5.28,5.52)",0,0,4e-04,0.0066
"[5.52,5.76)",0,0,2e-04,0.0088
"[5.76,6)",0,2e-04,0,0.005
