"","var_true_theta"
"1",0.826376411654172
"2",0.87276951295922
"3",0.803700448322994
"4",0.796652492444938
"5",0.828352208919795
"6",1.08969524187431
"7",0.844409603801911
"8",1.19000880632004
"9",0.390608036278138
"10",1.23282258965809
"11",1.67032336625114
"12",1.11603145330072
"13",0.782860860331455
"14",0.996082903046869
"15",0.799565131288243
"16",0.91184816547604
"17",1.11639726564985
"18",0.847466278153923
"19",0.991972026470575
"20",1.24083004754343
"21",0.85500379612031
"22",0.668774699562207
"23",0.623036826874624
"24",1.32473147533111
"25",1.52947706565802
"26",1.12253976023494
"27",0.819581379879105
"28",1.17100640959354
"29",1.16091103583698
"30",1.04943865893543
"31",0.75499550014996
"32",0.72079818442293
"33",0.981261472382558
"34",1.30491027335464
"35",0.860054784118446
"36",0.741478048978486
"37",1.21952768575674
"38",0.8519706463473
"39",0.907625687000144
"40",1.36176737316452
"41",0.853517657709495
"42",0.82555910571307
"43",0.800802530969806
"44",0.904590260208153
"45",1.15511036990248
"46",0.981984553283516
"47",0.759527562410459
"48",0.707728479233138
"49",0.759377299808511
"50",0.949374493201725
"51",0.920333618549239
"52",0.934275057467271
"53",1.26820140812914
"54",0.961186028833968
"55",0.934162579216906
"56",0.780098736814607
"57",0.822675504964703
"58",0.952924738911698
"59",1.04579325492235
"60",1.29266190061781
"61",1.2541186264715
"62",1.32917172571228
"63",0.894459911162942
"64",1.05246416093865
"65",1.21761072358127
"66",1.36503568427701
"67",0.944670465656288
"68",0.766564421026327
"69",0.886897447041559
"70",0.798623446205397
"71",1.14927443702261
"72",1.19760656262249
"73",0.545589845906869
"74",1.32008872656811
"75",1.0213810562558
"76",0.844539500782461
"77",0.894575064070019
"78",1.31879624138832
"79",0.616299053129901
"80",1.04959334721845
"81",0.64193689814548
"82",0.882952640141974
"83",0.747231060466623
"84",1.21991868307299
"85",1.1640430947525
"86",0.77176020314016
"87",0.950438481173463
"88",1.36091430308263
"89",0.983099070677324
"90",0.768476424202734
"91",0.940153011060291
"92",0.937091555142632
"93",1.06783415643536
"94",1.00032506713207
"95",1.30202697294466
"96",1.14133845434819
"97",1.07855995301572
"98",0.908844934688338
"99",1.05641450818072
"100",0.991218059596911
