"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,0
"[-4.08,-3.84)",0,0,0,0
"[-3.84,-3.6)",0,0,0,0
"[-3.6,-3.36)",0,0,0,0
"[-3.36,-3.12)",0,0,0,0
"[-3.12,-2.88)",0,0,0,0
"[-2.88,-2.64)",0,0,0,4e-04
"[-2.64,-2.4)",0,4e-04,4e-04,0
"[-2.4,-2.16)",4e-04,4e-04,0,0.0028
"[-2.16,-1.92)",0.0016,0.004,0.006,0.006
"[-1.92,-1.68)",0.0068,0.01,0.0108,0.0164
"[-1.68,-1.44)",0.0176,0.02,0.0248,0.0276
"[-1.44,-1.2)",0.038,0.044,0.0432,0.0468
"[-1.2,-0.96)",0.0576,0.0672,0.0604,0.0744
"[-0.96,-0.72)",0.0956,0.0932,0.0844,0.0928
"[-0.72,-0.48)",0.1036,0.0976,0.1004,0.0892
"[-0.48,-0.24)",0.1132,0.1032,0.1036,0.09
"[-0.24,0)",0.1116,0.1048,0.1036,0.0924
"[0,0.24)",0.0964,0.0912,0.0888,0.0836
"[0.24,0.48)",0.0764,0.0732,0.0828,0.0692
"[0.48,0.72)",0.0732,0.07,0.0704,0.0656
"[0.72,0.96)",0.0592,0.0628,0.0572,0.0656
"[0.96,1.2)",0.0392,0.0336,0.0416,0.0364
"[1.2,1.44)",0.0272,0.0348,0.032,0.034
"[1.44,1.68)",0.0232,0.0212,0.0264,0.03
"[1.68,1.92)",0.018,0.0208,0.0188,0.0212
"[1.92,2.16)",0.0136,0.014,0.0128,0.0176
"[2.16,2.4)",0.0096,0.0104,0.0128,0.0116
"[2.4,2.64)",0.0056,0.0076,0.006,0.0088
"[2.64,2.88)",0.004,0.0048,0.004,0.0056
"[2.88,3.12)",0.0036,0.004,0.004,0.0048
"[3.12,3.36)",0.0028,0.0032,0.0024,0.0028
"[3.36,3.6)",8e-04,0.0016,0.0012,0.0012
"[3.6,3.84)",0.0012,0.0012,0.0012,0.002
"[3.84,4.08)",0,8e-04,0,8e-04
"[4.08,4.32)",0,0,0,0
"[4.32,4.56)",0,0,0,4e-04
"[4.56,4.8)",0,0,0,0
"[4.8,5.04)",0,0,0,0
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
