"","quantity","estimator","value"
"1","mean","PM",0.0384767705648307
"2","mean","CB",0.0384767705648307
"3","mean","GR",0.0385037966505489
"4","mean","ML",0.038446648322969
"5","var","PM",0.0982962691293939
"6","var","CB",1.05506095871177
"7","var","GR",0.953923126314706
"8","var","ML",10.8957555686126
"9","var","true",0.959328955515932
"10","SSEL","PM",1.07990304148776
"11","SSEL","CB",1.61186311188011
"12","SSEL","GR",1.5662059668043
"13","SSEL","ML",10.0089915767492
"14","WSSEL","PM",53.995152074388
"15","WSSEL","CB",80.5931555940057
"16","WSSEL","GR",78.3102983402148
"17","WSSEL","ML",500.44957883746
"18","ISEL","PM",0.193719643926398
"19","ISEL","CB",0.0763613143037594
"20","ISEL","GR",0.0772595598253861
"21","ISEL","ML",0.398203671286592
"22","SELrank","PM",0.12002399077278
"23","SELrank","CB",0.12002399077278
"24","SELrank","GR",0.120308650519031
"25","SELrank","ML",0.119243060361399
