"","quantity","estimator","value"
"1","mean","PM",-0.0221377784168522
"2","mean","CB",-0.0221377784168522
"3","mean","GR",-0.0216665244729613
"4","mean","ML",-0.0530708705866356
"5","var","PM",0.571873042640416
"6","var","CB",1.12571818113575
"7","var","GR",1.10271021844289
"8","var","ML",3.26428870674445
"9","var","true",1.00595535427063
"10","SSEL","PM",0.524614755726677
"11","SSEL","CB",0.63496626044261
"12","SSEL","GR",0.652930783929008
"13","SSEL","ML",2.23488335177016
"14","WSSEL","PM",26.2307377863339
"15","WSSEL","CB",31.7483130221305
"16","WSSEL","GR",32.6465391964504
"17","WSSEL","ML",111.744167588508
"18","ISEL","PM",0.0397349806414653
"19","ISEL","CB",0.0232105164526473
"20","ISEL","GR",0.0191224015173564
"21","ISEL","ML",0.0637580877931644
"22","SELrank","PM",0.0547838523644752
"23","SELrank","CB",0.0547838523644752
"24","SELrank","GR",0.0540375240292195
"25","SELrank","ML",0.065683660130719
