"","quantity","estimator","value"
"1","mean","PM",-0.0151271427130353
"2","mean","CB",-0.0151271427130353
"3","mean","GR",-0.0150373443987368
"4","mean","ML",-0.0148330184131121
"5","var","PM",0.744718206238128
"6","var","CB",1.04450435651569
"7","var","GR",1.00340160669709
"8","var","ML",1.55266336786475
"9","var","true",0.99035244024534
"10","SSEL","PM",0.309354755066993
"11","SSEL","CB",0.338148449312039
"12","SSEL","GR",0.34358865363683
"13","SSEL","ML",0.555238597713226
"14","WSSEL","PM",7.73386887667482
"15","WSSEL","CB",8.45371123280098
"16","WSSEL","GR",8.58971634092076
"17","WSSEL","ML",13.8809649428307
"18","ISEL","PM",0.0259613894553793
"19","ISEL","CB",0.0205241492253225
"20","ISEL","GR",0.0158316650313433
"21","ISEL","ML",0.0272480502830785
"22","SELrank","PM",0.0288840236686391
"23","SELrank","CB",0.0288840236686391
"24","SELrank","GR",0.0285869822485207
"25","SELrank","ML",0.0320745562130178
