"","quantity","estimator","value"
"1","mean","PM",-0.0164690653656964
"2","mean","CB",-0.0164690653656964
"3","mean","GR",-0.0160854848010537
"4","mean","ML",-0.0148652780657561
"5","var","PM",0.808045424827697
"6","var","CB",0.961155484979117
"7","var","GR",0.937519692121133
"8","var","ML",1.18983839918563
"9","var","true",0.9607712998945
"10","SSEL","PM",0.165349259923675
"11","SSEL","CB",0.170667616073545
"12","SSEL","GR",0.190513020901855
"13","SSEL","ML",0.232572018041
"14","WSSEL","PM",4.13373149809187
"15","WSSEL","CB",4.26669040183862
"16","WSSEL","GR",4.76282552254637
"17","WSSEL","ML",5.81430045102499
"18","ISEL","PM",0.0153894595244618
"19","ISEL","CB",0.0144390476747832
"20","ISEL","GR",0.0124500114843437
"21","ISEL","ML",0.0170759677220232
"22","SELrank","PM",0.0209644970414201
"23","SELrank","CB",0.0209644970414201
"24","SELrank","GR",0.0204781065088757
"25","SELrank","ML",0.0225952662721894
