"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0.0016
"[-5.76,-5.52)",0,0,0,0.0012
"[-5.52,-5.28)",0,0,0,0.0012
"[-5.28,-5.04)",0,0,0,0.002
"[-5.04,-4.8)",0,0,0,0.0016
"[-4.8,-4.56)",0,0,0,4e-04
"[-4.56,-4.32)",0,0,0,0.0044
"[-4.32,-4.08)",0,0,0,0.0044
"[-4.08,-3.84)",0,0,0,0.0024
"[-3.84,-3.6)",0,8e-04,4e-04,0.0012
"[-3.6,-3.36)",0,4e-04,4e-04,0.006
"[-3.36,-3.12)",0,8e-04,0,0.0116
"[-3.12,-2.88)",4e-04,0.0012,0.0012,0.0076
"[-2.88,-2.64)",4e-04,8e-04,0.0048,0.0104
"[-2.64,-2.4)",4e-04,0.0036,0.0052,0.0144
"[-2.4,-2.16)",0.002,0.0076,0.006,0.0196
"[-2.16,-1.92)",0.0016,0.0104,0.0108,0.0208
"[-1.92,-1.68)",0.006,0.0152,0.018,0.03
"[-1.68,-1.44)",0.0144,0.026,0.0236,0.0328
"[-1.44,-1.2)",0.0184,0.0372,0.0372,0.038
"[-1.2,-0.96)",0.042,0.0484,0.0484,0.0524
"[-0.96,-0.72)",0.06,0.0704,0.0696,0.062
"[-0.72,-0.48)",0.1216,0.11,0.096,0.0744
"[-0.48,-0.24)",0.156,0.116,0.1112,0.072
"[-0.24,0)",0.1372,0.1128,0.1092,0.0584
"[0,0.24)",0.1252,0.0928,0.1012,0.056
"[0.24,0.48)",0.116,0.0844,0.0876,0.0588
"[0.48,0.72)",0.0668,0.0756,0.0676,0.0472
"[0.72,0.96)",0.0496,0.0448,0.0536,0.0552
"[0.96,1.2)",0.0244,0.0384,0.0412,0.0372
"[1.2,1.44)",0.0176,0.0304,0.0316,0.0372
"[1.44,1.68)",0.0132,0.0136,0.0184,0.0308
"[1.68,1.92)",0.0072,0.0128,0.0192,0.0252
"[1.92,2.16)",0.0076,0.0108,0.0092,0.0216
"[2.16,2.4)",0.0032,0.0092,0.0096,0.0172
"[2.4,2.64)",0.0016,0.0068,0.0076,0.0164
"[2.64,2.88)",0.0012,0.0036,0.0036,0.0112
"[2.88,3.12)",0.0012,0.0044,0.0012,0.01
"[3.12,3.36)",0.0012,0.0028,0.0016,0.0108
"[3.36,3.6)",4e-04,0.0012,0.0012,0.0048
"[3.6,3.84)",8e-04,8e-04,0.0012,0.0044
"[3.84,4.08)",8e-04,0.0012,4e-04,0.0028
"[4.08,4.32)",0.0012,0.0012,0.0016,0.0036
"[4.32,4.56)",4e-04,4e-04,4e-04,0.0036
"[4.56,4.8)",0,4e-04,0,0.0024
"[4.8,5.04)",0,8e-04,0,0.0016
"[5.04,5.28)",0,0.0016,0,8e-04
"[5.28,5.52)",0,4e-04,0,4e-04
"[5.52,5.76)",0,0,0,0.0012
"[5.76,6)",0,0,0,8e-04
