"","var_true_theta"
"1",1.0529534695431
"2",0.909347728907629
"3",0.696054779495039
"4",0.765876546332577
"5",1.32238503959319
"6",0.878360358683054
"7",1.13002480404751
"8",0.989345189423697
"9",1.02758199411223
"10",0.786554611607945
"11",1.3769066568092
"12",0.832426002843833
"13",1.19858852741479
"14",1.05511036627552
"15",0.575179890436171
"16",0.880354555963124
"17",0.804704916402762
"18",1.04275270485254
"19",1.05317924166505
"20",1.24184759110104
"21",0.803439256790011
"22",1.28408661058751
"23",0.832356967225141
"24",1.30049583576036
"25",1.29978018048026
"26",1.74465723571506
"27",0.87914417171748
"28",0.809255436737701
"29",0.934625433127465
"30",0.814004319477582
"31",1.08249182775948
"32",1.09641617998582
"33",0.671796570373575
"34",1.05456909441369
"35",0.99646328444443
"36",1.40637083969604
"37",1.38180222872113
"38",0.828987674836969
"39",1.20024483408649
"40",0.605073020992013
"41",1.45016100025165
"42",1.27145648085575
"43",0.383933655618366
"44",0.723924593266978
"45",0.915246427013656
"46",0.755808363616376
"47",1.12620202853761
"48",1.38953694169635
"49",0.51483403064488
"50",0.855446257015909
"51",1.20593845015911
"52",0.774233524122125
"53",0.87903475364509
"54",0.644537223404811
"55",0.747597431356048
"56",0.753568502569965
"57",1.22778590914521
"58",0.971619540809222
"59",0.639464123289814
"60",1.15007546554942
"61",0.927728433659397
"62",1.05831319979088
"63",1.46596765234571
"64",1.30899435643023
"65",0.79561141958601
"66",1.13088667929827
"67",0.824653350849478
"68",1.19410341340831
"69",1.46937417361861
"70",0.668073596690584
"71",0.994289687168869
"72",1.03533849115644
"73",1.44426189171699
"74",0.970517001803392
"75",1.27085988283332
"76",0.97659629371291
"77",0.830126134847849
"78",0.630569175646051
"79",0.733488208901817
"80",1.02791375557987
"81",1.08592647513403
"82",0.628301159899644
"83",1.00879411346852
"84",1.35728062355286
"85",0.521967619511509
"86",0.887434921733112
"87",1.09748390327042
"88",0.97259466674793
"89",0.941666747547836
"90",0.574043089880698
"91",1.33971833481161
"92",1.20522558265237
"93",0.967764517224733
"94",0.655841883251855
"95",0.988852757721949
"96",1.13813944126535
"97",0.60521222270667
"98",0.899474882383243
"99",1.38074905034153
"100",1.12041381749094
