"","WSEL_PM","WSEL_CB","WSEL_GR","WSEL_ML"
"1",0.876770262873823,1.70755062016772,1.81631970439513,1.84091489933151
"2",0.97268375083726,1.92875750129465,2.08570494633277,2.55030828247117
"3",0.902634404676634,2.07170319003981,2.14433439884164,2.86298669320639
"4",1.13940054006594,1.64677342199357,1.91456476100692,2.47912077482135
"5",0.809324210069094,1.62788974559821,1.58500034692234,3.27435859577739
"6",1.31405233203897,1.58855596138529,1.58894634585217,3.14639375632176
"7",0.830980803141386,1.6747688666168,1.75557098927743,4.61320634660571
"8",1.29096178971377,2.08303296193835,1.84964119804812,4.71105633351528
"9",1.18308916872222,1.97865272781266,1.91652488791752,5.628685040417
"10",1.44211357326124,2.24874251851359,2.05773479504306,6.63293380046758
"11",1.3951381472458,2.16047871254624,2.11815711201829,8.62750761658253
"12",1.34181725347991,2.2709404846135,1.93123409860419,10.1023473037683
"13",0.863381620430922,1.40379930594583,1.27202593713996,9.31196862758845
"14",1.45490586408699,2.18617992376528,2.01360757797241,11.2359365331074
"15",1.37593669757751,1.92835139315542,1.88146956511391,11.9540117739322
"16",1.41804391548496,2.01379019553503,1.85644269030496,15.3138414514168
"17",1.18066175948289,1.55809613900358,1.39898573844455,16.2699806111402
"18",1.22422560585454,1.46588618850356,1.32092643881545,17.0282859939972
"19",1.37357872855782,2.18335751988872,1.83259000034163,27.467935506286
"20",1.67296814275081,1.88215529116085,1.80459413472453,20.3671589778998
"21",1.11379324498303,1.49481659538626,1.37555282157738,27.4204918569793
"22",1.30451707265226,1.42302015406495,1.39132101799978,30.4266076981215
"23",1.48044906608715,1.76005085445542,1.67895006628175,35.6981532448683
"24",1.41581570583515,1.78267671873752,1.64101194097328,59.5153673831686
"25",1.56190587167929,1.75601754980138,1.64938432878657,53.854683186701
