"","quantity","estimator","value"
"1","mean","PM",-0.0508367852249491
"2","mean","CB",-0.0508367852249492
"3","mean","GR",-0.0509048977474019
"4","mean","ML",-0.101396626547898
"5","var","PM",0.197077045279171
"6","var","CB",1.36978350340353
"7","var","GR",1.22266523807217
"8","var","ML",16.7221691663612
"9","var","true",0.991605532906484
"10","SSEL","PM",1.23756598126358
"11","SSEL","CB",1.83304178167697
"12","SSEL","GR",1.75522383370943
"13","SSEL","ML",15.6933696915397
"14","WSSEL","PM",30.9391495315894
"15","WSSEL","CB",45.8260445419242
"16","WSSEL","GR",43.8805958427357
"17","WSSEL","ML",392.334242288493
"18","ISEL","PM",0.258017495393626
"19","ISEL","CB",0.126540429857491
"20","ISEL","GR",0.125059719716947
"21","ISEL","ML",0.422521914642349
"22","SELrank","PM",0.106339644970414
"23","SELrank","CB",0.106339644970414
"24","SELrank","GR",0.106366863905325
"25","SELrank","ML",0.109803550295858
