"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,4e-04
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,4e-04
"[-4.8,-4.56)",0,0,0,2e-04
"[-4.56,-4.32)",0,4e-04,0,4e-04
"[-4.32,-4.08)",0,8e-04,0,8e-04
"[-4.08,-3.84)",2e-04,2e-04,2e-04,4e-04
"[-3.84,-3.6)",6e-04,4e-04,6e-04,0.0016
"[-3.6,-3.36)",6e-04,2e-04,8e-04,0.0016
"[-3.36,-3.12)",4e-04,0.0014,6e-04,0.0024
"[-3.12,-2.88)",2e-04,0.0014,0.0012,0.0032
"[-2.88,-2.64)",0.0016,0.0026,0.0022,0.0056
"[-2.64,-2.4)",0.0028,0.0046,0.0042,0.0084
"[-2.4,-2.16)",0.0026,0.0062,0.0074,0.0112
"[-2.16,-1.92)",0.0066,0.0078,0.0094,0.0146
"[-1.92,-1.68)",0.0084,0.0156,0.016,0.021
"[-1.68,-1.44)",0.016,0.02,0.0218,0.0318
"[-1.44,-1.2)",0.0224,0.0272,0.0316,0.0384
"[-1.2,-0.96)",0.0354,0.044,0.0452,0.0482
"[-0.96,-0.72)",0.059,0.0646,0.0638,0.062
"[-0.72,-0.48)",0.0924,0.0856,0.0866,0.0696
"[-0.48,-0.24)",0.1222,0.1086,0.1022,0.09
"[-0.24,0)",0.128,0.1102,0.1072,0.0836
"[0,0.24)",0.1324,0.1138,0.1062,0.0912
"[0.24,0.48)",0.1152,0.0942,0.1,0.0862
"[0.48,0.72)",0.0922,0.086,0.0826,0.0724
"[0.72,0.96)",0.0578,0.0674,0.0616,0.063
"[0.96,1.2)",0.0346,0.0434,0.045,0.0502
"[1.2,1.44)",0.021,0.0262,0.0322,0.0352
"[1.44,1.68)",0.016,0.0184,0.0234,0.0272
"[1.68,1.92)",0.0108,0.0138,0.0168,0.0242
"[1.92,2.16)",0.0052,0.0128,0.0114,0.0162
"[2.16,2.4)",0.0054,0.0052,0.0062,0.0112
"[2.4,2.64)",0.004,0.0056,0.0046,0.0058
"[2.64,2.88)",8e-04,0.0024,0.0022,0.0044
"[2.88,3.12)",0.0016,0.0032,0.0022,0.0046
"[3.12,3.36)",0.001,8e-04,0.0014,0.003
"[3.36,3.6)",6e-04,0.001,8e-04,0.003
"[3.6,3.84)",6e-04,0.0014,0.001,0.001
"[3.84,4.08)",4e-04,0.0012,2e-04,0.0012
"[4.08,4.32)",0,0,2e-04,6e-04
"[4.32,4.56)",4e-04,2e-04,2e-04,0.0014
"[4.56,4.8)",0,2e-04,2e-04,8e-04
"[4.8,5.04)",0,2e-04,0,6e-04
"[5.04,5.28)",2e-04,2e-04,0,4e-04
"[5.28,5.52)",2e-04,0,4e-04,0
"[5.52,5.76)",0,2e-04,0,2e-04
"[5.76,6)",0,2e-04,0,0
