"","quantity","estimator","value"
"1","mean","PM",0.022129915991843
"2","mean","CB",0.022129915991843
"3","mean","GR",0.0221403403222542
"4","mean","ML",0.0219470895247591
"5","var","PM",0.784864809127912
"6","var","CB",1.03052496203008
"7","var","GR",1.0129179660775
"8","var","ML",1.35692824443081
"9","var","true",1.00988842930617
"10","SSEL","PM",0.247909254805784
"11","SSEL","CB",0.264350656909935
"12","SSEL","GR",0.270447080053103
"13","SSEL","ML",0.328199469548841
"14","WSSEL","PM",12.3954627402892
"15","WSSEL","CB",13.2175328454968
"16","WSSEL","GR",13.5223540026551
"17","WSSEL","ML",16.4099734774421
"18","ISEL","PM",0.0138267611997704
"19","ISEL","CB",0.0125014161385641
"20","ISEL","GR",0.00887264829904013
"21","ISEL","ML",0.0149742405497147
"22","SELrank","PM",0.0287637062668205
"23","SELrank","CB",0.0287637062668205
"24","SELrank","GR",0.0287149557862361
"25","SELrank","ML",0.0287955401768551
