"","quantity","estimator","value"
"1","mean","PM",-0.0304788271382868
"2","mean","CB",-0.0304788271382868
"3","mean","GR",-0.0308991534061906
"4","mean","ML",-0.030922205749564
"5","var","PM",0.476917573370079
"6","var","CB",0.952642467255048
"7","var","GR",0.922622638699398
"8","var","ML",2.00845890844124
"9","var","true",1.00715225678891
"10","SSEL","PM",0.538564017691381
"11","SSEL","CB",0.589308861760699
"12","SSEL","GR",0.608609030367704
"13","SSEL","ML",1.00108894888763
"14","WSSEL","PM",26.928200884569
"15","WSSEL","CB",29.4654430880349
"16","WSSEL","GR",30.4304515183852
"17","WSSEL","ML",50.0544474443814
"18","ISEL","PM",0.0525917935994969
"19","ISEL","CB",0.024925284096061
"20","ISEL","GR",0.0255037140576489
"21","ISEL","ML",0.0422738639506918
"22","SELrank","PM",0.0529799307958478
"23","SELrank","CB",0.0529799307958478
"24","SELrank","GR",0.0530323721645521
"25","SELrank","ML",0.0530126874279123
