"","quantity","estimator","value"
"1","mean","PM",0.0599858350011592
"2","mean","CB",0.0599858350011592
"3","mean","GR",0.05994635645587
"4","mean","ML",0.0338143043155267
"5","var","PM",0.357606286757397
"6","var","CB",2.2114662058142
"7","var","GR",2.18453174567061
"8","var","ML",16.0929447689674
"9","var","true",0.971194310842158
"10","SSEL","PM",1.16811206725202
"11","SSEL","CB",2.41491534409243
"12","SSEL","GR",2.41693950288699
"13","SSEL","ML",15.224062619946
"14","WSSEL","PM",116.811206725202
"15","WSSEL","CB",241.491534409243
"16","WSSEL","GR",241.693950288699
"17","WSSEL","ML",1522.4062619946
"18","ISEL","PM",0.117829266014645
"19","ISEL","CB",0.094519964981029
"20","ISEL","GR",0.0901958153010562
"21","ISEL","ML",0.390056000956275
"22","SELrank","PM",0.114779825507303
"23","SELrank","CB",0.114779825507303
"24","SELrank","GR",0.114603803548672
"25","SELrank","ML",0.121951161650819
