"","quantity","estimator","value"
"1","mean","PM",-0.0133829416698782
"2","mean","CB",-0.0133829416698782
"3","mean","GR",-0.0134117407735337
"4","mean","ML",0.0118914297805148
"5","var","PM",0.498684014077286
"6","var","CB",1.02053579721479
"7","var","GR",0.978415645539767
"8","var","ML",3.27444707329953
"9","var","true",0.972406949473475
"10","SSEL","PM",0.5218713418993
"11","SSEL","CB",0.617320100158801
"12","SSEL","GR",0.627860975446129
"13","SSEL","ML",2.29475504703715
"14","WSSEL","PM",26.093567094965
"15","WSSEL","CB",30.8660050079401
"16","WSSEL","GR",31.3930487723064
"17","WSSEL","ML",114.737752351858
"18","ISEL","PM",0.0418694496955091
"19","ISEL","CB",0.0203450175037581
"20","ISEL","GR",0.0166670884975943
"21","ISEL","ML",0.0594803619517344
"22","SELrank","PM",0.0547840061514802
"23","SELrank","CB",0.0547840061514802
"24","SELrank","GR",0.0543683198769704
"25","SELrank","ML",0.0664532103037293
