"","var_true_theta"
"1",0.772709303468336
"2",1.02781581257488
"3",1.04409785938657
"4",0.887105623750324
"5",0.91652613855192
"6",1.01204509185199
"7",0.848041230017308
"8",0.829583392558897
"9",0.891258920642962
"10",1.07300647370558
"11",1.23337754196112
"12",0.768731160229076
"13",0.809907082265818
"14",1.13643954395748
"15",0.984999977397465
"16",1.0660266451697
"17",1.29967067264598
"18",1.05314904602572
"19",0.912862018628737
"20",1.23783662699162
"21",1.14623493302491
"22",1.09306650307825
"23",1.01963877771732
"24",0.985903341274688
"25",0.658662942401259
"26",1.19193719022912
"27",0.947881238540129
"28",0.630218440142294
"29",0.83339340223692
"30",1.03835815898918
"31",0.894164065261307
"32",1.21860416827828
"33",0.947279172213407
"34",0.75629169336119
"35",0.781199104365258
"36",1.06661274161185
"37",0.909489101136777
"38",1.3370323412027
"39",0.99860788452202
"40",0.917043621660781
"41",1.39951813014086
"42",0.88791669927842
"43",1.07320174370616
"44",1.15005786972672
"45",0.833452894971108
"46",1.05293831292261
"47",1.1024812667243
"48",1.08816477470921
"49",1.17921953388084
"50",0.784596766134081
"51",0.746413477301352
"52",1.11417739124752
"53",1.16284526332032
"54",0.902888724403433
"55",0.859142663527367
"56",1.18159789477877
"57",1.06658151085266
"58",1.0152997858648
"59",0.855299840289476
"60",1.37318638919638
"61",0.881147109740774
"62",1.02202662463847
"63",1.15049906613623
"64",0.878541421687275
"65",1.18887199899063
"66",0.912012882959204
"67",0.97389972104694
"68",0.813555386759782
"69",0.967614333069528
"70",0.681309220501578
"71",1.20002328452207
"72",1.1783096642469
"73",0.932849228813264
"74",0.95122790067887
"75",1.23708589629004
"76",1.02202627126263
"77",0.911138088229871
"78",1.1116677714095
"79",1.2973803894145
"80",0.89277343334424
"81",0.993692104960104
"82",0.779994855427957
"83",1.00666314006818
"84",0.935004998829675
"85",0.891329814945777
"86",1.16981988707452
"87",0.934795536366785
"88",1.18165628923641
"89",0.948419926432801
"90",1.25698019232133
"91",1.29004023617985
"92",0.573506373095066
"93",0.654635964594891
"94",0.874954868140953
"95",0.853484644092097
"96",0.592511649337652
"97",1.17257314078286
"98",1.11422981549002
"99",0.811239135161394
"100",1.30205675191522
