"","quantity","estimator","value"
"1","mean","PM",0.0164671507711786
"2","mean","CB",0.0164671507711786
"3","mean","GR",0.0164732520490549
"4","mean","ML",0.0162620440129346
"5","var","PM",0.913851414867896
"6","var","CB",0.998691221570305
"7","var","GR",0.989709111392139
"8","var","ML",1.09765104761188
"9","var","true",0.995473389342014
"10","SSEL","PM",0.0857033259763409
"11","SSEL","CB",0.0875856169391074
"12","SSEL","GR",0.0935725367139435
"13","SSEL","ML",0.0996989752429547
"14","WSSEL","PM",4.28516629881705
"15","WSSEL","CB",4.37928084695537
"16","WSSEL","GR",4.67862683569718
"17","WSSEL","ML",4.98494876214773
"18","ISEL","PM",0.00751296405566181
"19","ISEL","CB",0.00716293510763271
"20","ISEL","GR",0.00493425788924727
"21","ISEL","ML",0.00631647779445344
"22","SELrank","PM",0.0143715494040754
"23","SELrank","CB",0.0143715494040754
"24","SELrank","GR",0.0143627835447905
"25","SELrank","ML",0.0143764705882353
