"","quantity","estimator","value"
"1","mean","PM",-0.00844536372179437
"2","mean","CB",-0.00844536372179438
"3","mean","GR",-0.00859345266019934
"4","mean","ML",-0.000918818258560477
"5","var","PM",0.755987031567016
"6","var","CB",1.04615262796726
"7","var","GR",1.01040678447421
"8","var","ML",1.56108762204045
"9","var","true",1.02880769569786
"10","SSEL","PM",0.310759504802584
"11","SSEL","CB",0.332289866713812
"12","SSEL","GR",0.343227600893278
"13","SSEL","ML",0.52299407345464
"14","WSSEL","PM",7.7689876200646
"15","WSSEL","CB",8.3072466678453
"16","WSSEL","GR",8.58069002233195
"17","WSSEL","ML",13.074851836366
"18","ISEL","PM",0.0272668931457025
"19","ISEL","CB",0.0225110239821887
"20","ISEL","GR",0.0180540960066224
"21","ISEL","ML",0.0272680713601077
"22","SELrank","PM",0.0319467455621302
"23","SELrank","CB",0.0319467455621302
"24","SELrank","GR",0.0317751479289941
"25","SELrank","ML",0.0353301775147929
