"","quantity","estimator","value"
"1","mean","PM",-0.00207320040194521
"2","mean","CB",-0.00207320040194521
"3","mean","GR",-0.00236460141381973
"4","mean","ML",-0.00188559757638091
"5","var","PM",0.462462851878568
"6","var","CB",0.943643090769319
"7","var","GR",0.924473558839879
"8","var","ML",1.99578961982669
"9","var","true",1.00117704552302
"10","SSEL","PM",0.530481465651499
"11","SSEL","CB",0.580908794996061
"12","SSEL","GR",0.608783048715935
"13","SSEL","ML",0.986939692773793
"14","WSSEL","PM",26.524073282575
"15","WSSEL","CB",29.0454397498031
"16","WSSEL","GR",30.4391524357968
"17","WSSEL","ML",49.3469846386897
"18","ISEL","PM",0.0478512743475882
"19","ISEL","CB",0.0221290321396996
"20","ISEL","GR",0.02317201869064
"21","ISEL","ML",0.039229080760339
"22","SELrank","PM",0.0525677816224529
"23","SELrank","CB",0.0525677816224529
"24","SELrank","GR",0.052638677431757
"25","SELrank","ML",0.0524848904267589
