"","quantity","estimator","value"
"1","mean","PM",-0.00628518441420372
"2","mean","CB",-0.00628518441420373
"3","mean","GR",-0.0062341089342684
"4","mean","ML",-0.00637316559172254
"5","var","PM",0.920149211319332
"6","var","CB",1.01117850443848
"7","var","GR",0.993638754844295
"8","var","ML",1.11321147567789
"9","var","true",1.02165341730826
"10","SSEL","PM",0.0960658483043376
"11","SSEL","CB",0.0973406650995453
"12","SSEL","GR",0.0987942051484366
"13","SSEL","ML",0.100281483920221
"14","WSSEL","PM",2.40164620760844
"15","WSSEL","CB",2.43351662748863
"16","WSSEL","GR",2.46985512871092
"17","WSSEL","ML",2.50703709800552
"18","ISEL","PM",0.0135704762305003
"19","ISEL","CB",0.0131786147302505
"20","ISEL","GR",0.00909227449144288
"21","ISEL","ML",0.0109611478981497
"22","SELrank","PM",0.0103976331360947
"23","SELrank","CB",0.0103976331360947
"24","SELrank","GR",0.0103656804733728
"25","SELrank","ML",0.0103112426035503
