"","WSEL_PM","WSEL_CB","WSEL_GR","WSEL_ML"
"1",0.25754664343718,0.256226279565988,0.283253607231119,0.299918436797521
"2",0.227857946474386,0.227000031420157,0.224258575856629,0.281512672968781
"3",0.293641669004221,0.282236995140115,0.295385866608287,0.319591557052385
"4",0.256483711767163,0.273038643733262,0.262044820755168,0.329469398505034
"5",0.175535023972666,0.192646319760394,0.211513744090941,0.266503642896259
"6",0.212090277369829,0.221880737589759,0.221731355549476,0.283962916002778
"7",0.301366844109922,0.28923827778214,0.297040524095936,0.319955793072408
"8",0.299341095530438,0.299766894969371,0.321368941907115,0.342756193972793
"9",0.19703915860485,0.213946358005373,0.223338378794094,0.282824526205372
"10",0.279192047357874,0.270437909489045,0.300231975849477,0.315744529287564
"11",0.319107924892671,0.356517409217336,0.367183678112438,0.447818496980409
"12",0.252113319348986,0.225239235104377,0.244178432867545,0.250241352337684
"13",0.224204221440329,0.227716523780349,0.238444501252529,0.283517831594277
"14",0.254171068363033,0.249561244573089,0.285495505842437,0.296905157011425
"15",0.255487123412017,0.250311112413262,0.284516922978486,0.29675466074459
"16",0.324166301024269,0.329378690025467,0.359350496371247,0.383015052218521
"17",0.277510663225582,0.289521176021957,0.298014973639391,0.343367249312303
"18",0.326848969970186,0.305407946585112,0.335144008142426,0.33364652947228
"19",0.247668139760974,0.267837183860555,0.300213066133053,0.341420705152538
"20",0.267655936994994,0.255685029430483,0.284618809949595,0.29177681918901
"21",0.308977673799174,0.317728486488398,0.321780505367955,0.379803773991829
"22",0.331407225101644,0.308137722527688,0.32646477979833,0.326225234460009
"23",0.285528139193252,0.29846412260327,0.299920600572333,0.37540634360002
"24",0.27089517365743,0.293987170052096,0.287855334864344,0.361753145757785
"25",0.226697434969545,0.225858135980696,0.262807711557319,0.280199541287266
