"","quantity","estimator","value"
"1","mean","PM",0.0234734430260167
"2","mean","CB",0.0234734430260167
"3","mean","GR",0.023525316116011
"4","mean","ML",0.0234213489457512
"5","var","PM",0.706785349077305
"6","var","CB",0.951611284358624
"7","var","GR",0.925135089290818
"8","var","ML",1.29092023775152
"9","var","true",0.999812624851925
"10","SSEL","PM",0.266901349311305
"11","SSEL","CB",0.26911078544479
"12","SSEL","GR",0.285446284727507
"13","SSEL","ML",0.321363662394834
"14","WSSEL","PM",6.67253373278261
"15","WSSEL","CB",6.72776963611974
"16","WSSEL","GR",7.13615711818767
"17","WSSEL","ML",8.03409155987084
"18","ISEL","PM",0.0273247695671698
"19","ISEL","CB",0.0202150527400258
"20","ISEL","GR",0.0164726411785142
"21","ISEL","ML",0.021368159945975
"22","SELrank","PM",0.0250437869822485
"23","SELrank","CB",0.0250437869822485
"24","SELrank","GR",0.025101775147929
"25","SELrank","ML",0.0248461538461538
