"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,4e-04
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,8e-04
"[-5.04,-4.8)",0,0,0,0.0012
"[-4.8,-4.56)",0,0,0,0.0012
"[-4.56,-4.32)",0,0,0,0.0036
"[-4.32,-4.08)",0,0,0,0.0012
"[-4.08,-3.84)",0,0,0,4e-04
"[-3.84,-3.6)",0,0,0,0.0056
"[-3.6,-3.36)",0,4e-04,0,0.0056
"[-3.36,-3.12)",0,0.0012,4e-04,0.0068
"[-3.12,-2.88)",0,0.0012,0.0024,0.008
"[-2.88,-2.64)",0,0.0024,0.0036,0.0092
"[-2.64,-2.4)",4e-04,0.0024,0.0052,0.0096
"[-2.4,-2.16)",0.0032,0.0068,0.0076,0.0224
"[-2.16,-1.92)",0.0028,0.012,0.0152,0.0236
"[-1.92,-1.68)",0.0052,0.0188,0.0176,0.0316
"[-1.68,-1.44)",0.0108,0.0284,0.0244,0.042
"[-1.44,-1.2)",0.0276,0.0344,0.0364,0.0472
"[-1.2,-0.96)",0.04,0.0596,0.0496,0.0576
"[-0.96,-0.72)",0.0784,0.0752,0.068,0.0604
"[-0.72,-0.48)",0.094,0.092,0.0884,0.0672
"[-0.48,-0.24)",0.1464,0.1068,0.1052,0.0656
"[-0.24,0)",0.1616,0.1204,0.1164,0.072
"[0,0.24)",0.1332,0.1044,0.1036,0.0632
"[0.24,0.48)",0.0816,0.0684,0.0868,0.0468
"[0.48,0.72)",0.0644,0.0652,0.0656,0.0464
"[0.72,0.96)",0.0464,0.0432,0.0492,0.0492
"[0.96,1.2)",0.03,0.036,0.0368,0.0376
"[1.2,1.44)",0.0216,0.0272,0.0304,0.0388
"[1.44,1.68)",0.0172,0.02,0.026,0.0332
"[1.68,1.92)",0.0136,0.0188,0.0128,0.0264
"[1.92,2.16)",0.008,0.0148,0.0164,0.0208
"[2.16,2.4)",0.0044,0.0124,0.0112,0.0232
"[2.4,2.64)",0.004,0.008,0.0076,0.0144
"[2.64,2.88)",0.0028,0.0044,0.0056,0.0128
"[2.88,3.12)",8e-04,0.004,0.0028,0.0108
"[3.12,3.36)",0.0012,0.0052,0.002,0.0068
"[3.36,3.6)",0,0.002,0.002,0.0064
"[3.6,3.84)",0,0.002,4e-04,0.0064
"[3.84,4.08)",4e-04,8e-04,4e-04,0.002
"[4.08,4.32)",0,8e-04,0,0.002
"[4.32,4.56)",0,0,0,0.0024
"[4.56,4.8)",0,0,0,0.0036
"[4.8,5.04)",0,4e-04,0,0.002
"[5.04,5.28)",0,0,0,0.0012
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
